"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$3,U$4";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
2;"R9,R10";"RESPACK_4X0603";2;"10K";;;
3;"JP2";"1X16_ROUND";1;"";;;
4;"U$2";"SYMBOL_MINUS";1;"";;;
5;"U$5";"ADAFRUIT_3.5MM";1;"";;;
6;"R4";"0805-NO";1;"1K";;;
7;"X1,X4,X6,X2";"TERMBLOCK_1X2-3.5MM";4;"";;;
8;"LED1";"CHIPLED_0805_NOOUTLINE";1;"Green";;;
9;"Q1";"POWERDI3333";1;"AON7401";;;
10;"C5";"PANASONIC_C";1;"47uF+/16v";;;
11;"C2";"0805-NO";1;"0.1uF";;;
12;"IC3,IC1";"SSOP24";2;"TB6612FNG";;;
13;"MS1";"FEATHERWING";1;"FEATHERWING";;;
14;"C4";"PANASONIC_C";1;"47uF/16v";;;
15;"U2";"TSSOP28";1;"PCA9685";;;
16;"C10,C6";"0805-NO";2;"10uF";;;
17;"U$1";"SYMBOL_PLUS";1;"";;;
18;"JP1";"1X12_ROUND";1;"";;;
19;"MPOWER0";"1X2-3.5MM";1;"1X2-3.5MM";;;
20;"SW1";"BTN_KMR2_4.6X2.8";1;"";;;
21;"A1,A0,A2,A3,A4";"SOLDERJUMPER_REFLOW_NOPASTE";5;"";;;
22;"U$8";"PCBFEAT-REV-040";1;"";;;
23;"U$6";"FEATHERLOGO";1;"";;;
