"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"FD4,FD3,FD1,FD2";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
2;"H1,H4,H2,H3";"STAND-OFF-TIGHT";4;"STAND-OFFTIGHT";;;
3;"U$3,U$8";"GND-04";2;"";;;
4;"R1,R2";"0603";2;"4.7k";;;
5;"D1";"LED-0603";1;"RED";;;
6;"J3";"1X05_NO_SILK";1;"";;;
7;"R4";"0603";1;"1k";;;
8;"U$17";"VEML60302";1;"";;;
9;"R5,R3";"0603";2;"10k";;;
10;"U$2,U$11";"3V3-04";2;"";;;
11;"U$5,U$10";"SCL-[)";2;"";;;
12;"U$1";"QWIIC_5MM";1;"QWIIC_LOGO_5MM";;;
13;"U$6,U$7";"INT#-[_";2;"";;;
14;"J2,J1";"JST04_1MM_RA";2;"";;;
15;"U$18";"SFE_LOGO_FLAME_.1";1;"";;;
16;"U$19";"PWR-()-04";1;"";;;
17;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
18;"U1";"VEML6030";1;"VEML6030";;;
19;"U$15";"AMBIENT_LIGHT0";1;"";;;
20;"U$4,U$9";"SDA-[)";2;"";;;
21;"C1";"0603";1;"0.1uF";;;
22;"U$16";"SENSOR1";1;"";;;
23;"U$26";"JUMPER1";1;"";;;
24;"JP3";"SMT-JUMPER_3_2-NC_TRACE_SILK";1;"I2C_PU";;;
25;"U$25";"ADR0";1;"";;;
26;"U$20";"CLOSED#2";1;"";;;
27;"U$14";"LED0";1;"";;;
28;"U$22";"0X481";1;"";;;
29;"LOGO2";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
30;"LOGO1";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
31;"JP2";"SMT-JUMPER_2_NO_SILK";1;"ADDR";;;
32;"JP1";"SMT-JUMPER_2_NC_TRACE_SILK";1;"LED";;;
33;"U$12";"I_SUPER2_C-()-04";1;"";;;
34;"U$24";"0X103";1;"";;;
35;"U$13";"ADR-()";1;"";;;
36;"U$21";"OPEN#0";1;"";;;
