"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"CONN4,CONN3";"JST_SH4";2;"STEMMA_I2C_QT";;;
2;"IC2";"QFN24_4MM_SMSC";1;"PCF8575";;;
3;"C2,C3";"0805-NO";2;"10uF";;;
4;"JP8,JP6,JP2,JP7";"1X08_ROUND_70";4;"";;;
5;"U$3";"SYMBOL_MINUS";1;"";;;
6;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
7;"FID4,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
8;"U$22";"ADAFRUIT_3.5MM";1;"";;;
9;"U$2";"SYMBOL_PLUS";1;"";;;
10;"R3,R1";"RESPACK_4X0603";2;"10K Pack";;;
11;"U$17,U$21,U$19,U$1";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
12;"C1";"0603-NO";1;"0.1uF";;;
13;"JP4,JP3";"1X04_ROUND";2;"";;;
14;"U$31,U$30";"STEMMAQT";2;"";;;
15;"ADDR0,ADDR2,ADDR1";"SOLDERJUMPER_ARROW_NOPASTE";3;"";;;
16;"U$25";"PCBFEAT-REV-040";1;"";;;
17;"SJ1";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
