"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C4,C2,C14,C12,C5,C10";"0603";6;"0.1uF";;;
2;"C1,C3";"0603";2;"4.7uF";;;
3;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
4;"H2,H1,H3,H4";"STAND-OFF";4;"STAND-OFF";;;
5;"C8";"0805";1;"1.0uF";;;
6;"J1";"1X02_NO_SILK";1;"";;;
7;"U$9";"INPUT0";1;"";;;
8;"U$3";"BLU0";1;"";;;
9;"R5,R10,R4";"0603";3;"10k";;;
10;"C9";"0603";1;"2.2uF";;;
11;"U$22,U$39";"D80";2;"";;;
12;"Q1";"SOT23-3";1;"2.5A/30V/105mΩ";;;
13;"R7,R6";"0603";2;"5.1k";;;
14;"U$28";"SFE_LOGO_FLAME_.2";1;"";;;
15;"U$16";"VCC3";1;"";;;
16;"U$25";"OUTPUT0";1;"";;;
17;"D9";"LED-0603";1;"BLUE";;;
18;"U3";"SOT23-5";1;"3.3V";;;
19;"J6";"JST-2-SMD";1;"";;;
20;"C15,C16";"0603";2;"15pF";;;
21;"R3";"0603";1;"2.0k";;;
22;"U$13";"CLK1";1;"";;;
23;"D2";"LED-0603";1;"Yellow";;;
24;"U$1,U$19,U$26,U$5";"GND-04";4;"";;;
25;"U$17";"CHG0";1;"";;;
26;"U$6,U$41";"LUMIDRIVE0";2;"";;;
27;"J4,J3";"1X02_POKEHOME";2;"";;;
28;"U$2";"GRN0";1;"";;;
29;"R2,R1";"0603";2;"1k";;;
30;"D3,D1";"SOD-323";2;"1A/23V/620mV";;;
31;"Y1";"CRYSTAL-SMD-3.2X1.5MM";1;"32.768kHz";;;
32;"U$29,U$8";"3#3#5V0";2;"";;;
33;"U$12";"D60";1;"";;;
34;"J5";"1X06_NO_SILK";1;"";;;
35;"U$11";"RST0";1;"";;;
36;"U$4";"YLW0";1;"";;;
37;"U$14";"DAT2";1;"";;;
38;"U1";"SOT23-5";1;"MCP73831";;;
39;"S2";"TACTILE_SWITCH_SMD_4.6X2.8MM";1;"BTN2";;;
40;"U2";"TQFP-48";1;"ATSAMD21G-A";;;
41;"FD2,FD1,FD4,FD3";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
42;"FB1";"0603";1;"30Ω/1.8A";;;
43;"S1";"TACTILE_SWITCH_SMD_4.6X2.8MM";1;"RESET";;;
44;"U4";"SOIC-8";1;"W25Q32FV";;;
45;"U$23,U$38";"A40";2;"";;;
46;"U$24,U$37";"A30";2;"";;;
47;"J8";"USB-C-16P";1;"";;;
48;"U$21,U$40";"D90";2;"";;;
49;"U$15";"GND0";1;"";;;
50;"U$10";"RED0";1;"";;;
51;"LOGO1";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
52;"U$20,U$27";"3V3-04";2;"";;;
53;"U$18";"D130";1;"";;;
54;"TP4";"PAD.03X.05";1;"TP-3.3V";;;
55;"TP2";"PAD.03X.05";1;"TP-SWCLK";;;
56;"TP8,TP6,TP7";"PAD.03X.04";3;"TEST-POINT3X4";;;
57;"TP5";"PAD.03X.05";1;"TP-GND";;;
58;"LOGO3";"SFE_LOGO_NAME_FLAME_.2";1;"SFE_LOGO_NAME_FLAME.2_INCH";;;
59;"TP1";"PAD.03X.05";1;"TP-SWDIO";;;
60;"TP3";"PAD.03X.05";1;"TP-!RESET!";;;
