"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C4";"0805-NO";1;"0.1uF";;;
2;"D2";"CHIPLED_0805_NOOUTLINE";1;"GREEN";;;
3;"FID2,FID1";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
4;"JP4";"1X08_ROUND_70";1;"Control";;;
5;"U$18,U$19";"MOUNTINGHOLE_2.0_PLATED";2;"MOUNTINGHOLE2.0";;;
6;"C2,C3,C1";"0805-NO";3;"10uF";;;
7;"R2,R1";"0805-NO";2;"1K";;;
8;"JP2";"1X08_ROUND_70";1;"Modem";;;
9;"X1";"4UCONN_20329_V2";1;"20329";;;
10;"D1";"CHIPLED_0805_NOOUTLINE";1;"RED";;;
11;"U$8";"ADAFRUIT_2.5MM";1;"";;;
12;"JP1";"1X06_ROUND_76";1;"FTDI";;;
13;"U1";"QFN24_4MM_SMSC";1;"CP2104";;;
14;"U$22";"ADAFRUIT_5MM";1;"";;;
15;"U$17";"PCBFEAT-REV-040";1;"";;;
