"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"PWR0";"CHIPLED_0805_NOOUTLINE";1;"green";;;
2;"C1,C8";"0805-NO";2;"10uF";;;
3;"D1";"SOD-323";1;"3.6v";;;
4;"FTDI0";"1X06-CLEANBIG";1;"";;;
5;"CN1";"4UCONN_20329";1;"";;;
6;"B1";"CHIPLED_0805_NOOUTLINE";1;"red";;;
7;"U$6,U$1";"FIDUCIAL_1MM";2;"FIDUCIAL";;;
8;"@HOLE2,@HOLE0,@HOLE1";"";3;"";;;
9;"Q1";"BTN_KMR2_4.6X2.8";1;"reset";;;
10;"IC2";"SOT23-5L";1;"MIC5225-5v";;;
11;"R3";"0603-NO";1;"1.5K (0603)";;;
12;"JP4,JP1";"1X12-CB";2;"";;;
13;"D4";"SOD-323";1;"3.6V";;;
14;"R6";"0805-NO";1;"10K";;;
15;"R5,R4";"0603-NO";2;"470 (0603)";;;
16;"IC1";"MLF32-TH";1;"ATmega328P";;;
17;"JP2";"1X02_ROUND";1;"";;;
18;"R2,R1";"0603-NO";2;"68 (0603)";;;
19;"D2";"SOD-123FL";1;"SCHOTTKY";;;
20;"Y1";"RESONATOR-SMD";1;"16MHz";;;
21;"C3";"0805-NO";1;"0.1uF";;;
22;"U$7";"ADAFRUIT_3.5MM";1;"";;;
23;"C2";"_0805MP";1;"0.1uF";;;
24;"BAT0";"JSTPH2";1;"JST 2-PH";;;
25;"U$9";"ADAFRUIT_9MM";1;"";;;
