"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
2;"JP2";"1X04_ROUND_76";1;"";;;
3;"C6";"0603-NO";1;"0.1uF";;;
4;"CONN3,CONN4";"JST_SH4";2;"STEMMA_I2C_QT";;;
5;"U$22,U$20,U$19,U$25";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
6;"R5";"RESPACK_4X0603";1;"10K";;;
7;"FID3,FID4";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
8;"R1";"0603-NO";1;"220";;;
9;"C5";"0805-NO";1;"10uF";;;
10;"U1";"SNR6-1.0-3X3X1MM";1;"AHT20";;;
11;"U$28";"ADAFRUIT_3.5MM";1;"";;;
12;"U$29";"PCBFEAT-REV-040";1;"";;;
13;"U$31,U$30";"STEMMAQT";2;"";;;
