"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R1,R2";"0603-NO";2;"10K";;;
2;"C2,C3";"0805-NO";2;"10uF";;;
3;"U$1,U$19,U$21,U$17";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
4;"C4";"0603-NO";1;"1uF";;;
5;"JP1";"1X06_ROUND_70";1;"";;;
6;"R4";"0603-NO";1;"1K";;;
7;"U$22";"ADAFRUIT_3.5MM";1;"";;;
8;"C1";"0603-NO";1;"0.1uF";;;
9;"CONN4,CONN3";"JST_SH4";2;"SM04B-SRSS-TB";;;
10;"IC1";"WSOF-6";1;"BH1750";;;
11;"Q2";"SOT363";1;"BSS138BKS";;;
12;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
13;"FID4,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
14;"R3";"RESPACK_4X0603";1;"10K";;;
15;"U2";"SOT23-5";1;"AP2112K-3.3";;;
16;"U$31,U$30";"STEMMAQT";2;"";;;
17;"SJ1";"SOLDERJUMPER_ARROW_NOPASTE";1;"";;;
18;"U$25";"PCBFEAT-REV-040";1;"";;;
