"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"JP5,JP8,JP4,JP1,JP7,JP2,JP6,JP3";"STAND-OFF";8;"STAND-OFF";;;
2;"U$24,U$25";"!RST_I";2;"";;;
3;"J4";"1X01_NO_SILK";1;"";;;
4;"U$3,U$4,U$2";"QUAD_SOLID_STATE_RELAY0";3;"";;;
5;"R17,R14,R15";"0603";3;"4.7k";;;
6;"U$20,U$21";"SDA_IO";2;"";;;
7;"J1";"1X04_NO_SILK";1;"";;;
8;"C5";"0603";1;"0.1uF";;;
9;"R7,R11,R4,R9,R1,R13,R3,R6,R10";"0603";9;"1k";;;
10;"J3,J2";"JST04_1MM_RA";2;"Qwiic Right Angle";;;
11;"K3,K1,K4,K2";"SSR-40DA-H";4;"Solid State Relay - 40A";;;
12;"R12,R2,R8,R5";"0603";4;"47";;;
13;"U$1";"SFE_LOGO_NAME_FLAME_.4";1;"";;;
14;"D11";"LED-0603";1;"RED";;;
15;"U$8,U$12";"44";2;"";;;
16;"D1,D4,D2,D3";"LED-0603";4;"BLUE";;;
17;"I2C0";"SMT-JUMPER_3_2-NC_TRACE_SILK";1;"JUMPER-SMT_3_2-NC_TRACE_SILK";;;
18;"U$6,U$10";"22";2;"";;;
19;"U$5,U$9";"11";2;"";;;
20;"U4";"SO14";1;"ATTINY84-ARDUINO";;;
21;"U$22";"PWR_TO";1;"";;;
22;"PWR0,ADR0";"SMT-JUMPER_2_NC_TRACE_SILK";2;"JUMPER-SMT_2_NC_TRACE_SILK";;;
23;"FD1,FD4,FD2,FD3";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
24;"U$23";"ADR3";1;"";;;
25;"U$7,U$11";"33";2;"";;;
26;"U$13,U$14";"GND_P";2;"";;;
27;"Q3,Q2,Q4,Q1";"SOT23-3";4;"600mA/40V";;;
28;"U$15";"I2C";1;"";;;
29;"U$18,U$19";"SCL_IO";2;"";;;
30;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
31;"U$16,U$17";"3V3_P";2;"";;;
32;"J9";"2X3_TEST_POINTS";1;"AVR_SPI_PROG_3X2TESTPOINTS";;;
33;"LOGO2";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
34;"LOGO1";"SFE_LOGO_NAME_1";1;"SFE_LOGO_NAME1_INCH";;;
