"Part";"Value";"Device";"Package";"Description";"";
"C1";"10uF";"CAP_CERAMIC0805";"0805";"Ceramic Capacitors";"";
"C2";"1000uF+ 6.3V";"CPOL-USE3.5-10";"E3,5-10";"POLARIZED CAPACITOR, American symbol";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"";
"J1";"TERMBLOCK_1X2-3.5MM";"TERMBLOCK_1X2-3.5MM";"1X2-3.5MM";"3.5mm Terminal block";"";
"JP1";"";"HEADER-3X04";"3X04";"";"";
"JP2";"";"HEADER-3X04";"3X04";"";"";
"JP3";"";"PINHD-1X8CLEANBIG";"1X08-CLEANBIG";"PIN HEADER";"";
"JP4";"";"PINHD-1X8CLEANBIG";"1X08-CLEANBIG";"PIN HEADER";"";
"JP5";"";"HEADER-3X04";"3X04";"";"";
"JP6";"";"HEADER-3X04";"3X04";"";"";
"JP7";"";"HEADER-1X1070MIL";"1X10_ROUND70";"PIN HEADER";"";
"JP8";"";"PINHD-1X6CB";"1X06-CLEANBIG";"PIN HEADER";"";
"LED1";"RED";"LED0805";"CHIPLED_0805";"LED";"";
"LED2";"GREEN";"LED0805";"CHIPLED_0805";"LED";"";
"Q1";"IRLML6401";"MOSFET-PWIDE";"SOT23-WIDE";"P-Channel Mosfet";"";
"R1";"10K";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R2";"10K";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R3";"10K";"RESISTOR0805";"0805";"Resistors";"";
"R4";"10K";"RESISTOR0805";"0805";"Resistors";"";
"R5";"470";"RESISTOR0805";"0805";"Resistors";"";
"R7";"10K";"RESISTOR0805";"0805";"Resistors";"";
"R10";"470";"RESISTOR0805";"0805";"Resistors";"";
"R11";"220";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R12";"220";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R13";"220";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R14";"220";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"SJ1";"";"SOLDERJUMPER_2WAY";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";"2-Way Solder Jumper";"";
"SJ_A0";"";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ_A1";"";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ_A2";"";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ_A3";"";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ_A4";"";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ_A5";"";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SW1";"SPST_TACT-EVQQ2";"SPST_TACT-EVQQ2";"EVQ-Q2";"SMT 6mm switch, EVQQ2 series";"";
"TP1";"";"TESTPOINTROUND2MM";"TESTPOINT_ROUND_2MM";"Test Point";"";
"TP2";"";"TESTPOINTROUND2MM";"TESTPOINT_ROUND_2MM";"Test Point";"";
"TP3";"";"TESTPOINTROUND2MM";"TESTPOINT_ROUND_2MM";"Test Point";"";
"TP4";"";"TESTPOINTROUND2MM";"TESTPOINT_ROUND_2MM";"Test Point";"";
"TP5";"";"TESTPOINTROUND2MM";"TESTPOINT_ROUND_2MM";"Test Point";"";
"TP6";"";"TESTPOINTROUND2MM";"TESTPOINT_ROUND_2MM";"Test Point";"";
"U$44";"ARDUINO_R3_ICSP";"ARDUINO_R3_ICSP";"ARDUINOR3_ICSP";"";"";
"U1";"PCA9685";"PCA9685";"TSSOP28";"PCA9685 - 16 Channel 12-Bit I2C PWM Controller";"";
