CSV Line for;PROJ-SPAR-14968-STAN-01;gator control
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"PROJ";"SPAR";"14968";"STAN";"01";"PROJ-SPAR-14968-STAN-01";"PRPR14968";"gator control";;;;"https://github.com/sparkfun/gator_control";"gator_control";"/Hardware/gatorBytes_button_board.brd";"/Hardware/gatorBytes_button_board.sch";;;;;;;;;;;;;;"{'S1': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'S2': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'S3': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'S4': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01'}";;"{'kicadBom': [], 'eagleBom': [{'Part': 'FD1', 'Value': 'FIDUCIALUFIDUCIAL', 'Device': 'FIDUCIALUFIDUCIAL', 'Package': 'FIDUCIAL-MICRO', 'Description': 'Fiducial Alignment Points', 'BOM': ''}, {'Part': 'FD2', 'Value': 'FIDUCIALUFIDUCIAL', 'Device': 'FIDUCIALUFIDUCIAL', 'Package': 'FIDUCIAL-MICRO', 'Description': 'Fiducial Alignment Points', 'BOM': ''}, {'Part': 'FD3', 'Value': 'FIDUCIALUFIDUCIAL', 'Device': 'FIDUCIALUFIDUCIAL', 'Package': 'FIDUCIAL-MICRO', 'Description': 'Fiducial Alignment Points', 'BOM': ''}, {'Part': 'FD4', 'Value': 'FIDUCIALUFIDUCIAL', 'Device': 'FIDUCIALUFIDUCIAL', 'Package': 'FIDUCIAL-MICRO', 'Description': 'Fiducial Alignment Points', 'BOM': ''}, {'Part': 'FRAME1', 'Value': 'FRAME-LETTER', 'Device': 'FRAME-LETTER', 'Package': 'CREATIVE_COMMONS', 'Description': 'Schematic Frame - Letter', 'BOM': ''}, {'Part': 'LOGO1', 'Value': 'SFE_LOGO_FLAME.1_INCH', 'Device': 'SFE_LOGO_FLAME.1_INCH', 'Package': 'SFE_LOGO_FLAME_.1', 'Description': 'SparkFun Flame Logo', 'BOM': ''}, {'Part': 'LOGO2', 'Value': 'OSHW-LOGOS', 'Device': 'OSHW-LOGOS', 'Package': 'OSHW-LOGO-S', 'Description': 'Open-Source Hardware (OSHW) Logo', 'BOM': ''}, {'Part': 'LOGO9', 'Value': 'REVISION', 'Device': 'REVISION', 'Package': 'REVISION', 'Description': 'Revision By Text', 'BOM': ''}, {'Part': 'S1', 'Value': 'MOMENTARY-SWITCH-SPST-SMD-12MM', 'Device': 'MOMENTARY-SWITCH-SPST-SMD-12MM', 'Package': 'TACTILE_SWITCH_SMD_12MM', 'Description': 'Momentary Switch (Pushbutton) - SPST', 'BOM': 'SWCH-11967'}, {'Part': 'S2', 'Value': 'REED_SWITCH-PTH-INSULATED', 'Device': 'REED_SWITCH-PTH-INSULATED', 'Package': 'REED_SWITCH_PLASTIC', 'Description': 'Reed Switch', 'BOM': 'SWCH-10467'}, {'Part': 'S3', 'Value': '', 'Device': 'SWITCH-SPDT-SMD-AYZ0202', 'Package': 'SWITCH_DPDT_SMD_AYZ0202', 'Description': 'Single Pole, Double Throw (SPDT) Switch', 'BOM': 'SWCH-08179'}, {'Part': 'S4', 'Value': 'MOMENTARY-SWITCH-SPST-SMD-12MM', 'Device': 'MOMENTARY-SWITCH-SPST-SMD-12MM', 'Package': 'TACTILE_SWITCH_SMD_12MM', 'Description': 'Momentary Switch (Pushbutton) - SPST', 'BOM': 'SWCH-11967'}, {'Part': 'U$10', 'Value': 'GATOR', 'Device': 'GATOR', 'Package': 'GATOR', 'Description': '', 'BOM': ''}, {'Part': 'U$11', 'Value': 'GATOR', 'Device': 'GATOR', 'Package': 'GATOR', 'Description': '', 'BOM': ''}, {'Part': 'U$12', 'Value': 'GATOR', 'Device': 'GATOR', 'Package': 'GATOR', 'Description': '', 'BOM': ''}, {'Part': 'U$14', 'Value': 'GATOR', 'Device': 'GATOR', 'Package': 'GATOR', 'Description': '', 'BOM': ''}, {'Part': 'U$15', 'Value': 'GATOR', 'Device': 'GATOR', 'Package': 'GATOR', 'Description': '', 'BOM': ''}, {'Part': 'U$16', 'Value': 'GATOR', 'Device': 'GATOR', 'Package': 'GATOR', 'Description': '', 'BOM': ''}, {'Part': 'U$17', 'Value': 'GATOR', 'Device': 'GATOR', 'Package': 'GATOR', 'Description': '', 'BOM': ''}, {'Part': 'U$19', 'Value': 'GATOR', 'Device': 'GATOR', 'Package': 'GATOR', 'Description': '', 'BOM': ''}]}";
