"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R3,R4";"0603-RES";2;"330";;;
2;"S1";"AYZ0202";1;"On/Off";;;
3;"U$1";"SFE-LOGO-FLAME";1;"LOGO-SFESK";;;
4;"J1";"POWER_JACK_SMD";1;"POWER_JACKSMD";;;
5;"JP6,JP3,JP1,JP8,JP7,JP4,JP9,JP2";"1X01";8;"M01PTH";;;
6;"R1";"0603-RES";1;"240";;;
7;"U1";"SOT223";1;"V_REG_317SMD";;;
8;"F1";"PTC-1206-WIDE";1;"PTCSMD-W";;;
9;"U$3,U$4";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
10;"JP5";"1X02";1;"";;;
11;"D1";"SMA-DIODE-TYLERALT1";1;"1N4001";;;
12;"C3";"0603-CAP";1;"0.1uF";;;
13;"R2";"0603-RES";1;"390";;;
14;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
15;"LED2";"LED-1206";1;"Power";;;
16;"C2";"EIA3216";1;"10uF";;;
17;"S2";"AYZ0202";1;"Voltage";;;
18;"C1";"EIA7343";1;"100uF";;;
19;"LOGO1";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
20;"U$2";"SFE-NEW-WEBLOGO";1;"LOGO-SFENEW";;;
