"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"LED2";"LED-0603";1;"RED";;;
2;"R21,R4,R19,R20,R3,R18,R6,R2";"0603";8;"33";;;
3;"J5";"1X08_NO_SILK";1;"";;;
4;"U$18,U$23";"MAX#M10S1";2;"";;;
5;"C1";"0402-TIGHT";1;"47pF";;;
6;"U$20,U$21";"U#BLOX0";2;"";;;
7;"R1,R11";"0603";2;"1k";;;
8;"D10";"0402-TIGHT";1;"PESD0402-0402T";;;
9;"R7,R8";"0603";2;"2.2k";;;
10;"H1,H4,H2,H3";"STAND-OFF";4;"STAND-OFF";;;
11;"R14";"0402-TIGHT";1;"33OHM-0402T-1/10W-1%";;;
12;"J4,J2";"JST04_1MM_RA";2;"Qwiic Right Angle";;;
13;"U$5,U$29";"GRN1";2;"";;;
14;"U1";"MAX-M10S";1;"MAX-M10S";;;
15;"J3";"1X04_NO_SILK";1;"PTH";;;
16;"U$37,U$19";"#0";2;"";;;
17;"R5";"0603";1;"3.3k";;;
18;"U$39";"##RST##0";1;"";;;
19;"B1";"ML414H_IV01E";1;"6.8MM_COIN_CELL";;;
20;"E1";"SMA-EDGE";1;"ANTENNA-SMA-GROUNDEDEDGE_SMA";;;
21;"U$2";"ORDERING_INSTRUCTIONS";1;"SPECIAL_INSTRUCTIONS-ORDERING";;;
22;"D1";"LED-0603";1;"Yellow";;;
23;"FD3,FD1,FD4,FD2";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
24;"U$7";"PWR6";1;"";;;
25;"U$3,U$11,U$34,U$27";"#GND#5";4;"";;;
26;"U$9,U$22";"#TX#3";2;"";;;
27;"U$4,U$28";"BLK0";2;"";;;
28;"U$6";"PPS7";1;"";;;
29;"U$44";"RX2";1;"";;;
30;"FB2";"0402-TIGHT";1;"2.66Ω";;;
31;"U$45";"TX3";1;"";;;
32;"C3";"0603";1;"1.0uF";;;
33;"LOGO4";"SFE_LOGO_NAME_.1";1;"SFE_LOGO_NAME.1_INCH";;;
34;"J1";"1X06_NO_SILK";1;"USB-to-Serial";;;
35;"U$43,U$14";"#PPS#1";2;"";;;
36;"D2";"SOD-323";1;"0.5A/40V/420mV";;;
37;"LOGO3";"QWIIC_5MM";1;"QWIIC_LOGO_5MM";;;
38;"U$38,U$40";"#1";2;"";;;
39;"U$8,U$25";"#RX#2";2;"";;;
40;"U$1,U$26,U$31,U$10";"#3V3#4";4;"";;;
41;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
42;"U$42";"#EINT#0";1;"";;;
43;"LOGO1";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
44;"U$35";"#PPS#0";1;"";;;
45;"U$41";"#MEAS#0";1;"";;;
46;"U$24";"SMA2";1;"";;;
47;"PWR0,PPS_LED0";"SMT-JUMPER_2_NC_TRACE_SILK";2;"JUMPER-SMT_2_NC_TRACE_SILK";;;
48;"U$16";"#TX#0";1;"";;;
49;"U$36";"#PWR#0";1;"";;;
50;"U$13";"##SAFE##0";1;"";;;
51;"U$46";"#EINT_#0";1;"";;;
52;"U$32";"#SCL#1";1;"";;;
53;"U$30";"#I�C#0";1;"";;;
54;"U$33";"#SDA#0";1;"";;;
55;"JP5";"SMT-JUMPER_3_NO_SILK";1;"JUMPER-SMT_3_NO_SILK";;;
56;"U$15";"#RX#1";1;"";;;
57;"LOGO2";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
58;"U$12";"##RST##2";1;"";;;
59;"MEAS0";"COMBO-JUMPER_2_NC_TRACE";1;"JUMPER-COMBO_2_NC_TRACE";;;
