"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R5,R2,R4,R1";"0402-RES";4;"330";;;
2;"Q1";"RESONATOR-SMD";1;"8/16/20MHz";;;
3;"R3";"0402-RES";1;"10K";;;
4;"SJ1";"SJ_2S-NO";1;"SOLDERJUMPERNO";;;
5;"LED2,LED1";"LED-0603";2;"GREEN";;;
6;"U$12,U$7";"SFE-NEW-WEBLOGO";2;"";;;
7;"JP6,JP5";"FIDUCIAL-1X2.5";2;"FIDUCIAL1X2.5";;;
8;"S2";"AYZ0202";1;"";;;
9;"LED4";"LED-0603";1;"BLUE";;;
10;"$$U$1";"CREATIVE_COMMONS";1;"CREATIVE_COMMONS";;;
11;"R6";"0402-RES";1;"100";;;
12;"S3";"TACTILE_SWITCH_SMD";1;"Reset";;;
13;"U1";"DUEMILANOVE_SHIELD";1;"ARDUINO_SHIELDLABEL";;;
14;"IC1";"DIL28-3-ZIF_SOCKET";1;"AVR-MEGA-PZIF_SOCKET";;;
15;"U$9";"AVR_ICSP";1;"AVR_SPI_PROG";;;
16;"LED3";"LED-0603";1;"RED";;;
17;"J1";"2X3";1;"AVR_SPI_PRG_6PTH";;;
18;"U$4";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
