Partlist

Exported from boardEagle.brd at 20/08/2022 19:52

EAGLE Version 9.6.2 Copyright (c) 1988-2020 Autodesk, Inc.

Assembly variant: 

Part     Value                                Package                      Library                     Position (inch)       Orientation

C1       0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.44 1.01)           R0
C2       0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.6215 1.97)         R270
C3       0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.6 2.065)           R0
C4       2.2uF                                0402-TIGHT                   SparkFun-Capacitors         (0.6 1.425)           MR180
C5       15pF                                 0402-TIGHT                   SparkFun-Capacitors         (0.365 1.665)         R180
C7       4.7uF                                0402-TIGHT                   SparkFun-Capacitors         (0.575 1.105)         R180
C8       1.0uF                                0402-TIGHT                   SparkFun-Capacitors         (0.635 0.87)          R90
C9       2.2uF                                0402-TIGHT                   SparkFun-Capacitors         (0.75 0.89)           R180
C10      4.7uF                                0402-TIGHT                   SparkFun-Capacitors         (0.735 1.03)          R270
C16      15pF                                 0402-TIGHT                   SparkFun-Capacitors         (0.365 1.835)         R0
C17      0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.365 1.5915)        R180
C18      0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.9 1.7175)          R0
C20      0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.9 1.582)           R0
C21      0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.9 1.8185)          R0
C22      0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.73 1.965)          R90
C23      0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.585 1.97)          R90
C24      0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.9 1.885)           R0
C25      0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.9 1.7825)          R0
C26      2.2uF                                0402-TIGHT                   SparkFun-Capacitors         (0.365 1.555)         R180
C27      2.2uF                                0402-TIGHT                   SparkFun-Capacitors         (0.613 1.515)         R270
C28      2.2uF                                0402-TIGHT                   SparkFun-Capacitors         (0.9 1.618)           R0
C29      0.1uF                                0402-TIGHT                   SparkFun-Capacitors         (0.6 1.465)           MR180
D1       Yellow                               LED-0603                     SparkFun-LED                (0.6 1.2)             R0
D2       1A/23V/620mV                         SOD-323                      SparkFun-DiscreteSemi       (0.75 0.65)           R270
D3       RED                                  LED-0603                     SparkFun-LED                (0.9 0.25)            R0
D4       BLUE                                 LED-0603                     SparkFun-LED                (0.605 1.3)           R180
D5       WS2812_2020                          WS2812-2020                  SparkFun-LED                (0.6 2.15)            R0
FD1      FIDUCIALUFIDUCIAL                    FIDUCIAL-MICRO               SparkFun-Aesthetics         (0.195 0.035)         R0
