"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R1";"0402-RES";1;"10k";;;
2;"C1,C2";"0402-CAP";2;"0.1u";;;
3;"UNK3.3V0";"SOT23-5";1;"V_REG_LDOSMD";;;
4;"STAT0";"LED-0603";1;"RED";;;
5;"JP3,JP1";"1X06";2;"";;;
6;"U$7";"SFE-LOGO-FLAME";1;"LOGO-SFESK";;;
7;"IC1";"SSOP28DB";1;"FT245RL";;;
8;"U$6,U$5";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
9;"C3";"0402-CAP";1;"10n";;;
10;"R2";"0402-RES";1;"330";;;
11;"C4";"EIA3216";1;"10u";;;
12;"S1";"TACTILE_SWITCH_SMD";1;"";;;
13;"IC2";"TQFP32-08";1;"ATMEGA168";;;
14;"X1";"USB-MINIB";1;"USBSMD";;;
15;"U$3";"SFE-NEW-WEBLOGO";1;"LOGO-SFENEW";;;
