"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"FID2,FID1,FID3";"FIDUCIAL_1MM";3;"FIDUCIAL""";;;
2;"JP8,JP4,JP3,JP6,JP7,JP5,JP9,JP2";"2X03_ROUND_70MIL";8;"";;;
3;"IC1";"HTSSOP32DAP";1;"TLC5947-DAP";;;
4;"C4";"E3,5-8";1;"~1000uF";;;
5;"U$3,U$2,U$4,U$1";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
6;"C2";"0805";1;"1uF/50V";;;
7;"R3";"0805";1;"10K";;;
8;"U$6";"ADAFRUIT_3.5MM";1;"";;;
9;"R1";"0805-THM";1;"3.3K";;;
10;"C1,C3";"0805";2;"10uF/16V";;;
11;"R2";"0805";1;"470 ohm";;;
12;"JP11";"1X01-CLEANBIG";1;"";;;
13;"JP1";"1X06-CLEANBIG";1;"INPUT";;;
14;"LED1";"CHIP-LED0805";1;"Green";;;
15;"IC2";"TO252";1;"LM2931ADT-5.0";;;
16;"JP10";"1X06-CLEANBIG";1;"OUTPUT";;;
17;"J1";"1X2-3.5MM";1;"1X2-3.5MM";;;
18;"U$5";"ADAFRUIT_TEXT_20MM";1;"";;;
