"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"FD3,FD1,FD4,FD2";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
2;"FRAME2";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
3;"LOGO1";"ORDERING_INSTRUCTIONS";1;"SPECIAL_INSTRUCTIONS-ORDERING";;;
4;"!GPO!0,GND.0,VEH0";"1X01_1MM_NO_SILK";3;"";;;
5;"H1";"STAND-OFF-TIGHT";1;"STAND-OFFTIGHT";;;
6;"U1";"SO08";1;"ST25DV64KC";;;
7;"U$1";"SPARKX-TINY";1;"SPARKX-LOGO2";;;
8;"J1";"JST04_1MM_RA";1;"QWIIC_RIGHT_ANGLE";;;
9;"C1";"0402-TIGHT";1;"0.1uF";;;
10;"C2";"0402-TIGHT";1;"2.2uF";;;
11;"C3";"0402-TIGHT";1;"0.5pF";;;
12;"R2,R1";"0402-TIGHT";2;"2.2k";;;
13;"ANT0";"W3102";1;"4.7μH";;;
14;"GND0,SDA0,UNK3V3,SCL0";"PAD.03X.03";4;"TEST-POINT3";;;
15;"JP1";"SMT-JUMPER_3_2-NC_TRACE_SILK";1;"JUMPER-SMT_3_2-NC_TRACE_SILK";;;
16;"U$5";"#I�C#0";1;"";;;
17;"U$3";"QWIIC_RFID_TAG0";1;"";;;
18;"LOGO2";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
19;"U$6";"#GND#0";1;"";;;
20;"U$2";"##GPO##0";1;"";;;
21;"U$4";"#VEH#0";1;"";;;
22;"U$20";"SPARKX-SMALL";1;"SPARKX-LOGO3";;;
