"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"LED82,LED111,LED13,LED95,LED110,LED68,LED38,LED76,LED70,LED84,LED20,LED86,LED107,LED91,LED92,LED56,LED71,LED90,LED40,LED21,LED37,LED6,LED60,LED74,LED15,LED88,LED112,LED45,LED77,LED26,LED36,LED61,LED35,LED78,LED11,LED83,LED57,LED98,LED7,LED22,LED103,LED94,LED52,LED53,LED8,LED73,LED109,LED66,LED97,LED41,LED2,LED43,LED10,LED80,LED58,LED12,LED81,LED25,LED46,LED64,LED85,LED19,LED55,LED79,LED30,LED102,LED65,LED48,LED33,LED116,LED59,LED69,LED14,LED96,LED32,LED108,LED104,LED99,LED44,LED75,LED67,LED115,LED51,LED42,LED49,LED100,LED27,LED87,LED3,LED114,LED31,LED4,LED28,LED117,LED5,LED101,LED72,LED47,LED24,LED23,LED89,LED113,LED106,LED34,LED29,LED1,LED50,LED105,LED62,LED16,LED18,LED17,LED54,LED39,LED9,LED63,LED93";"RGBLED_2121";117;"RGBLED_CA_2121";;;
2;"R17,R13,R16,R19,R14,R18,R10,R22,R12,R21,R20,R15,R11";"0603-NO";13;"51";;;
3;"R23,R9";"0603-NO";2;"22";;;
4;"U$10";"ADAFRUIT_5MM";1;"";;;
5;"CONN2,CONN1";"JST_SH4";2;"STEMMA_I2C_QT";;;
6;"C4,C1,C3,C5";"0805-NO";4;"10uF";;;
7;"U$6,U$5,U$4,U$3";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
8;"R8,R4,R2,R6,R3,R5";"RESPACK_4X0603";6;"22";;;
9;"FID3,FID2,FID1";"FIDUCIAL_1MM";3;"FIDUCIAL_1MM";;;
10;"R1";"0603-NO";1;"2.2K";;;
11;"JP5";"1X07_ROUND_76";1;"";;;
12;"C2,C6";"0603-NO";2;"1uF";;;
13;"X1";"QFN60_7MM";1;"IS31FL3741";;;
14;"R7";"RESPACK_4X0603";1;"4.7K";;;
15;"U$11";"PCBFEAT-REV-040";1;"";;;
16;"SJ1,SJ3,SJ2";"SOLDERJUMPER_ARROW_NOPASTE";3;"";;;
17;"U$16";"ADAFRUIT_TEXT_30MM";1;"";;;
18;"SJ4";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
