"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R12,R16,R13,R9,R15,R14,R8,R11";"0603-NO";8;"1M";;;
2;"IO10,SCL0,IO9,IO12,GND3TAP0,UNK3V3TAP2,GNDTAP2,GNDTAP0,RX0,D6,VCC2,UNK3.3VTAP0,TX0,SDA0";"SEWALLI";14;"SEWTAP-ALLIGATOR";;;
3;"LED8,LED4,LED6,LED9,LED7,LED3,LED1,LED2,LED10,LED5";"LED3535";10;"WS2812B3535";;;
4;"CN1";"4UCONN_20329_V2";1;"MicroB USB";;;
5;"C9";"0603-NO";1;"0.1uF";;;
6;"C8,C4,C26,C27";"0805-NO";4;"10uF";;;
7;"R2,R3,R6,R7,R4";"0603-NO";5;"10K";;;
8;"RESET0";"BTN_KMR2_4.6X2.8";1;"KMR2";;;
9;"L2,L1";"RESC0402_N";2;"3.9nH";;;
10;"U$1";"SYMBOL_MINUS";1;"";;;
11;"R17,R10";"0603-NO";2;"100K";;;
12;"IC4";"LGA16_3X3MM";1;"LIS3DH";;;
13;"C14";"RESC0402_N";1;"100pF NP0 5%";;;
14;"R1";"0603-NO";1;"47K";;;
15;"C13,C12";"RESC0402_N";2;"12pF";;;
16;"C5,C18,C2,C3,C6";"0603-NO";5;"1uF";;;
17;"C20,C16,C7";"0603-NO";3;"0.1uF X7R 10%";;;
18;"U$35";"SYMBOL_PLUS";1;"";;;
19;"C15";"RESC0402_N";1;"820pF NP0 5%";;;
20;"C24,C25";"RESC0603_N";2;"1uF X7R 10%";;;
21;"SP1";"BUZZER_SMT_7.5MM";1;"7.5mm SPK";;;
22;"C19,C23";"RESC0805_N";2;"10uF X5R";;;
23;"SW1,SW2";"EVQ-Q2_SMALLER";2;"EVQQ";;;
24;"D1,D2";"SOD-123";2;"MBR120";;;
25;"U2";"ALS-PT19-315C";1;"ALS-PT19-315C";;;
26;"BATT0";"JSTPH2";1;"3-6VDC";;;
27;"U$44";"CPLAY_BLUEFRUIT_TOP";1;"";;;
28;"PWR0";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
29;"C22";"RESC0805_N";1;"4.7uF X7S 10%";;;
30;"C21";"RESC0603_L";1;"0.1uF X7R 10%";;;
31;"U$3,U$2,U$6";"FIDUCIAL_1MM";3;"FIDUCIAL_1MM";;;
32;"C1,C17,C11,C10";"RESC0402_N";4;"1pF NP0";;;
33;"IC2";"SOT23-6";1;"PAM8301";;;
34;"Y1";"CRYSTAL_2X1.6";1;"32MHz";;;
35;"U3";"SOT23-5";1;"AP2112K-3.3";;;
36;"R5";"0603-NO";1;"4.7K";;;
37;"IC3";"USON8";1;"GD25Q16";;;
38;"Q1";"SOT23-R";1;"DMG3405";;;
39;"L0";"CHIPLED_0603_NOOUTLINE";1;"RED";;;
40;"THM1";"_0402";1;"THERM";;;
41;"F1";"R1206";1;"6V+ 500mA";;;
42;"IC1";"SPK0415HM4H";1;"MIC_PDM";;;
43;"SWITCH0";"EG1390";1;"EG1390";;;
44;"X1";"ANT_2450AT18B100";1;"2450AT18B100";;;
45;"U4";"AQFN50P700X800X85_HS-74N_SMALLCENTER";1;"NRF52840";;;
46;"TP2,TP3,TP1";"TESTPOINT_ROUND_1.5MM_NO";3;"";;;
47;"U$16";"CPLAY_BLUEFRUIT_BOT";1;"";;;
48;"U$7";"PCBFEAT-REV-040";1;"";;;
