CSV Line for;PROJ-ADAF-1571-STAN-01;Adafruit STMPE610 Breakout PCB
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"PROJ";"ADAF";"1571";"STAN";"01";"PROJ-ADAF-1571-STAN-01";"PRPR1571";"Adafruit STMPE610 Breakout PCB";;;;"https://github.com/adafruit/Adafruit-STMPE610-Breakout-PCB";"Adafruit-STMPE610-Breakout-PCB";"/Adafruit STMPE610.brd";"/Adafruit STMPE610.sch";;;;;;;;;;;;"{'C1': 'CAPC-0805-X-NF100-V50', 'C2': 'CAPC-0805-X-UF10-V25', 'D1': 'DIOD-S323-X-K4148-01', 'JP1': 'HEAD-I01-X-PI11-01', 'JP4': 'HEAD-I01-X-PI02-01', 'JP5': 'HEAD-I01-X-PI02-01', 'Q1': 'MOSN-SO23-X-KBSS138-01', 'Q2': 'MOSN-SO23-X-KBSS138-01', 'R1': 'RESE-0805-X-O103-01', 'R2': 'RESE-0805-X-O103-01', 'R3': 'RESE-0805-X-O103-01', 'R4': 'RESE-0805-X-O103-01', 'R5': 'RESE-0805-X-O103-01', 'R6': 'RESE-0805-X-O103-01', 'U$7': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'U1': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'U2': 'VREG-SO235-X-KMIC5225-V33D'}";;"{'kicadBom': [], 'eagleBom': [{'Part': 'C1', 'Value': '0.1uF', 'Device': 'CAP_CERAMIC0805-NOOUTLINE', 'Package': '0805-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'C2', 'Value': '10uF', 'Device': 'CAP_CERAMIC0805-NOOUTLINE', 'Package': '0805-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'D1', 'Value': '1N4148', 'Device': 'DIODESOD-323F', 'Package': 'SOD-323F', 'Description': 'Diode', 'BOM': ''}, {'Part': 'FID1', 'Value': 'FIDUCIAL', 'Device': 'FIDUCIAL', 'Package': 'FIDUCIAL_1MM', 'Description': 'Fiducial Alignment Points', 'BOM': 'EXCLUDE'}, {'Part': 'FID2', 'Value': 'FIDUCIAL', 'Device': 'FIDUCIAL', 'Package': 'FIDUCIAL_1MM', 'Description': 'Fiducial Alignment Points', 'BOM': 'EXCLUDE'}, {'Part': 'FID3', 'Value': 'FIDUCIAL', 'Device': 'FIDUCIAL', 'Package': 'FIDUCIAL_1MM', 'Description': 'Fiducial Alignment Points', 'BOM': 'EXCLUDE'}, {'Part': 'JP1', 'Value': '', 'Device': 'HEADER-1X11', 'Package': '1X11_ROUND', 'Description': '', 'BOM': ''}, {'Part': 'JP4', 'Value': '', 'Device': 'HEADER-1X2ROUND', 'Package': '1X02_ROUND', 'Description': 'PIN HEADER', 'BOM': ''}, {'Part': 'JP5', 'Value': '', 'Device': 'HEADER-1X2ROUND', 'Package': '1X02_ROUND', 'Description': 'PIN HEADER', 'BOM': ''}, {'Part': 'Q1', 'Value': 'BSS138', 'Device': 'MOSFET-NREFLOW', 'Package': 'SOT23', 'Description': 'N-Channel Mosfet', 'BOM': ''}, {'Part': 'Q2', 'Value': 'BSS138', 'Device': 'MOSFET-NREFLOW', 'Package': 'SOT23', 'Description': 'N-Channel Mosfet', 'BOM': ''}, {'Part': 'R1', 'Value': '10K', 'Device': 'RESISTOR0805_NOOUTLINE', 'Package': '0805-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R2', 'Value': '10K', 'Device': 'RESISTOR0805_NOOUTLINE', 'Package': '0805-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R3', 'Value': '10K', 'Device': 'RESISTOR0805_NOOUTLINE', 'Package': '0805-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R4', 'Value': '10K', 'Device': 'RESISTOR0805_NOOUTLINE', 'Package': '0805-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R5', 'Value': '10K', 'Device': 'RESISTOR0805_NOOUTLINE', 'Package': '0805-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R6', 'Value': '10K', 'Device': 'RESISTOR0805_NOOUTLINE', 'Package': '0805-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'U$4', 'Value': 'MOUNTINGHOLE2.5', 'Device': 'MOUNTINGHOLE2.5', 'Package': 'MOUNTINGHOLE_2.5_PLATED', 'Description': 'Mounting Hole', 'BOM': 'EXCLUDE'}, {'Part': 'U$5', 'Value': 'MOUNTINGHOLE2.5', 'Device': 'MOUNTINGHOLE2.5', 'Package': 'MOUNTINGHOLE_2.5_PLATED', 'Description': 'Mounting Hole', 'BOM': 'EXCLUDE'}, {'Part': 'U$7', 'Value': 'FPC_4PIN_12969', 'Device': 'FPC_4PIN_12969', 'Package': 'FPC_CONN_1MM_DUAL_4P', 'Description': '', 'BOM': ''}, {'Part': 'U1', 'Value': 'STMPE610', 'Device': 'STMPE610', 'Package': 'QFN16_3MM', 'Description': 'STMPE610 - 12-Bit Touch Screen Controller', 'BOM': ''}, {'Part': 'U2', 'Value': 'MIC5225-3.3', 'Device': 'VREG_SOT23-5', 'Package': 'SOT23-5', 'Description': 'SOT23-5 Fixed Voltage Regulators', 'BOM': ''}]}";
