"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"LED5,LED35,LED37,LED15,LED36,LED3,LED22,LED18,LED39,LED2,LED30,LED11,LED17,LED16,LED31,LED9,LED33,LED34,LED21,LED14,LED8,LED10,LED40,LED26,LED29,LED32,LED19,LED20,LED27,LED28,LED23,LED38,LED6,LED7,LED24,LED1,LED25,LED4,LED13,LED12";"WS2812B";40;"WS2812B5050";;;
2;"C9,C5,C31,C28,C8,C14,C25,C2,C34,C32,C16,C26,C24,C27,C11,C19,C4,R1,C7,C6,C17,C1,C35,C12,C20,C33,C21,C30,C3,C29,C10,C18,C23,C13,C15,C22";"_0805NO";36;"";;;
3;"SW1";"EVQ-Q2";1;"SPST_TACT-EVQQ2";;;
4;"FID3,FID1,FID2";"FIDUCIAL_1MM";3;"FIDUCIAL""";;;
5;"J1";"1X2-3.5MM";1;"1X2-3.5MM";;;
6;"Q1";"SOT23-WIDE";1;"IRLML6401";;;
7;"SJ1";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
8;"JP1";"1X02_ROUND";1;"";;;
9;"@HOLE3,@HOLE0,@HOLE2,@HOLE1";"";4;"";;;
10;"U1";"ARDUINOR3-BPLACE";1;"ARDUINOR3-BPLACE";;;
11;"U$1";"ADAFRUIT_5MM";1;"";;;
12;"JP2";"1X01-CLEANBIG";1;"";;;
13;"U$2";"ADAFRUIT_TEXT_30MM";1;"";;;
