"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$22";"ADAFRUIT_3.5MM";1;"";;;
2;"C1";"0603-NO";1;"0.1uF";;;
3;"CONN3,CONN4";"JST_SH4";2;"STEMMA_I2C_QT";;;
4;"JP2";"1X05_ROUND_70";1;"";;;
5;"R3";"RESPACK_4X0603";1;"10K";;;
6;"U$17,U$21,U$1,U$19";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
7;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
8;"C3,C2";"0805-NO";2;"10uF";;;
9;"U2";"SOT23-5";1;"AP2112K-3.3";;;
10;"R1";"0603-NO";1;"10K";;;
11;"Q2";"SOT363";1;"BSS138";;;
12;"X1";"SHTC3";1;"SHTC3";;;
13;"FID3,FID4";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
14;"U$31,U$30";"STEMMAQT";2;"";;;
15;"U$25";"PCBFEAT-REV-040";1;"";;;
