"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"X1";"MICROSD";1;"";;;
2;"D4";"SOD-323F";1;"1N4148";;;
3;"U$23,U$9,U$11";"FIDUCIAL_1MM";3;"FIDUCIAL";;;
4;"D1";"SMADIODE";1;"MM3Z24VT1G";;;
5;"U$7,U$17,U$15,U$16";"MOUNTINGHOLE_3.0_PLATEDTHIN";4;"MOUNTINGHOLE3.0THIN";;;
6;"SJ3";"SOLDERJUMPER_ARROW_NOPASTE";1;"";;;
7;"R1";"_0805MP";1;"12Ω";;;
8;"C5,C3,C2";"0805-NO";3;"10uF";;;
9;"IC2,IC3";"SO20W";2;"74LVC245";;;
10;"IC4";"SOT23";1;"APX803-SAG";;;
11;"U$19";"ADAFRUIT_TEXT_30MM";1;"";;;
12;"IC1";"SOT23-5L";1;"MIC5225-3.3";;;
13;"C20";"0805-NO";1;"1uF";;;
14;"D2";"SOD-123";1;"MBR0540";;;
15;"R8,R9,R2,R12,R11";"0805-NO";5;"10K";;;
16;"C4,C1,C18";"0805-NO";3;"0.1uF";;;
17;"C16";"_0805MP";1;"10uF";;;
18;"R6";"R0805";1;"10K";;;
19;"JP1,JP2";"1X20_ROUND";2;"";;;
20;"L1";"INDUCTOR_5X5MM_NR5040_NOTHERMALS";1;"10uH inductor";;;
21;"U3";"SOT23-5@1";1;"FAN5333BSX";;;
22;"X2";"TFT_3.5IN_320X480_50PIN";1;"";;;
