"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"X1";"EYE_SPI_DISPLAY_BOTCONTACT";1;"EYE_SPI_DISPLAY_FLIP";;;
2;"JP1";"1X11_ROUND_76";1;"";;;
3;"R5";"0603-NO";1;"10";;;
4;"U1";"TSSOP16";1;"74HC4050PWR";;;
5;"U$4,U$5";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
6;"C3,C5";"0603-NO";2;"0.1uF";;;
7;"U$1";"ADAFRUIT_5MM";1;"";;;
8;"R1,R3,R4,R2";"0603-NO";4;"10K";;;
9;"IC4";"SOT23";1;"APX803-SAG";;;
10;"C4,C2,C1";"0805-NO";3;"10uF";;;
11;"IC2";"SOT23-5L";1;"AP2112";;;
12;"U$2";"PCBFEAT-REV-040";1;"";;;
13;"U$19";"EYESPI_LOGO";1;"";;;
14;"Q2";"MICROSD";1;"MICROSD";;;
15;"Q3";"SOT23-WIDE";1;"BSS138";;;
16;"U$7,U$10,U$8,U$9";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
17;"DISP1";"TFT_1.69IN_240X280_12P";1;"DISP_LCD_GENERIC_SPI_1.69_WRAPUNDER";;;
