"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C12,C31,C18,C10,C13,C26,C16,C21,C28,C5,C29,C27,C3,C4";"0603-NO";14;"0.1uF";;;
2;"TP2,TP1,TP3,TP4";"SMT_NUT_3MM";4;"SEWTAP_SMTNUTM3";;;
3;"C19,C20";"0603-NO";2;"12pF";;;
4;"IC3";"QFN56_7MM_REDUCEDEPAD";1;"RP2040_QFN56";;;
5;"CONN1";"JST_SH4";1;"STEMMA_I2C_QT";;;
6;"TP5,TP6";"TESTPOINT_ROUND_1.5MM_NO";2;"";;;
7;"SP2";"BUZZER_SMT_7.5MM";1;"7.5mm SPK";;;
8;"SW2";"SPST_TACTILE_RA";1;"RA SW";;;
9;"X1";"USB_C_CUSB31-CFM2AX-01-X";1;"TYPE C";;;
10;"C7,C23,C9,C14,C22,C25,C24";"0805-NO";7;"10uF";;;
11;"L0";"CHIPLED_0603_NOOUTLINE";1;"RED";;;
12;"Y1";"CRYSTAL_2.5X2";1;"12MHZ";;;
13;"R5";"0603-NO";1;"47K";;;
14;"R4,R3";"0603-NO";2;"22";;;
15;"R10,R7";"0603-NO";2;"10K";;;
16;"R6,R11,R8";"0603-NO";3;"1K";;;
17;"R9";"0603-NO";1;"DNP";;;
18;"R2";"0603-NO";1;"10k";;;
19;"IC2";"SOT23-6";1;"PAM8301";;;
20;"U$34,U$80,U$35";"FIDUCIAL_1MM";3;"FIDUCIAL_1MM";;;
21;"C11,C1,C2,C15,C17";"0603-NO";5;"1uF";;;
22;"IC1";"SOT23-5";1;"74HCT1G125DBV";;;
23;"D3";"SOD-323";1;"1N4148";;;
24;"R12";"0603-NO";1;"680K";;;
25;"R14,R1";"RESPACK_4X0603";2;"5.1K";;;
26;"U1";"USON8_4X4";1;"GD25x16";;;
27;"C30";"0603-NO";1;"10nF";;;
28;"C6,C8";"0805-NO";2;"10µF";;;
29;"U$81";"PCBFEAT-REV-040";1;"";;;
30;"U2";"SOT23-5";1;"AP2112K-3.3";;;
31;"U$79";"MACROPAD_BOTTOM";1;"";;;
32;"U$4,U$41,U$42,U$3,U$6,U$5,U$1,U$40,U$43,U$13,U$2,U$12";"KAILH_SOCKET";12;"SOCKET";;;
33;"X2";"ZJY130-2864KSWLG22";1;"ZJY130-2864KSWLG22";;;
34;"LED8,LED2,LED10,LED5,LED9,LED6,LED1,LED4,LED12,LED7,LED3,LED11";"NEO3535_REVERSE";12;"WS2812B_SK6812E";;;
35;"SW1";"PEC11+SWITCH";1;"PEC11";;;
36;"U$78";"MACROPAD_TOP";1;"";;;
