"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$6";"SFE_LOGO_FLAME_.1";1;"";;;
2;"FD2,FD1,FD3,FD4";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
3;"D1";"LED-0603";1;"BLUE";;;
4;"U3";"QFN-16";1;"MKL02Z32VFG4";;;
5;"C7,C6";"0402-TIGHT";2;"12pF";;;
6;"LOGO3";"ORDERING_INSTRUCTIONS";1;"SPECIAL_INSTRUCTIONS-ORDERING";;;
7;"R5,R6,R2";"0402-TIGHT";3;"100k";;;
8;"L2";"1008(2520)";1;"4.7μH";;;
9;"C8,C9";"0402-TIGHT";2;"20pF";;;
10;"R4";"0402-TIGHT";1;"2.2M";;;
11;"Y1";"CRYSTAL-SMD-3.2X1.5MM";1;"32.768kHz";;;
12;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LEDGER";;;
13;"FB1,FB2";"0402-TIGHT";2;"120Ω";;;
14;"R1,R7";"0402-TIGHT";2;"1k";;;
15;"U$9";"PROG0";1;"";;;
16;"D5";"LED-0603";1;"Yellow";;;
17;"U$7,U$11";"MICROMOD_LOGO_.3";2;"";;;
18;"U$4";"MICROMOD_MI_LOGO_.35";1;"";;;
19;"U1";"IMXRT1062";1;"IMXRT1062DV10X10";;;
20;"Y2";"CRYSTAL-SMD-2.0X1.6MM";1;"24MHz";;;
21;"J1";"M.2-CARD-E-22";1;"MICROMOD-2222";;;
22;"C11,C1";"0402-TIGHT";2;"2.2uF";;;
23;"C28,C24,C15,C4,C13,C25,C20,C23,C3,C29,C12,C17,C22";"0402-TIGHT";13;"0.22uF";;;
24;"U$3,U$1";"TEENSY2";2;"";;;
25;"LOGO2";"DUMMY";1;"OSHW-LOGONO_SILK";;;
26;"U$10";"STAT1";1;"";;;
27;"MEAS0";"SMT-JUMPER_2_NC_TRACE_SILK";1;"";;;
28;"C10,C21,C19";"0402-TIGHT";3;"10uF";;;
29;"C14,C18,C26,C27,C2";"0402-TIGHT";5;"4.7uF";;;
30;"D4,D2,D3";"SOD-523";3;"120mA/40V/370mV";;;
31;"C16,C5";"0402-TIGHT";2;"10nF";;;
32;"TP8,TP2,TP9,TP7,TP6,TP11,TP13,TP10,TP1,TP3,TP4,TP12,TP5";"PAD.03X.03";13;"";;;
33;"Q2";"SOT-416FL";1;"20V/0.2A/8MHz/1.2Ω/1Vth";;;
34;"U$8";"MEAS2";1;"";;;
35;"Q1";"SOT23-3";1;"20V/4.2A/52mΩ/1.4W";;;
36;"U4";"WSON-8-6X5-SKINNY_CENTERPAD";1;"W25QXX128MBIT-6X5";;;
37;"LOGO1";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
