"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U1";"SOIC8_150MIL";1;"AT25SF041-SSHD-B";;;
2;"D3";"SOD-323";1;"IN4148";;;
3;"EXT_LED0";"1X02_ROUND";1;"";;;
4;"D1";"EVERLIGHT_45-21";1;"L130-5780001400001";;;
5;"R7";"0603-NO";1;"10K";;;
6;"U$25";"SYMBOL_PLUS";1;"";;;
7;"C1,C3,C2";"0805-NO";3;"10uF";;;
8;"D2";"CHIPLED_0805_NOOUTLINE";1;"GREEN";;;
9;"R2";"0805-NO";1;"10K";;;
10;"U2";"AS726X_LGA20";1;"AS7262-BLGT";;;
11;"U$2,U$22,U$3,U$23";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
12;"U$26";"SYMBOL_MINUS";1;"";;;
13;"Q3";"SOT363";1;"BSS138";;;
14;"R8";"RESPACK_4X0603_NO";1;"10k";;;
15;"UART0";"SOLDERJUMPER_ARROW_NOPASTE";1;"";;;
16;"FID3,FID2";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
17;"C4,C5";"0603-NO";2;"0.1uF";;;
18;"U3";"SOT23-5";1;"MIC5225-3.3";;;
19;"JP2,FTDI1";"1X07_ROUND";2;"";;;
20;"U$21";"ADAFRUIT_2.5MM";1;"";;;
21;"TP2,TP1,TP4,TP3";"TP15R";4;"PTR1TP15R";;;
22;"LED0";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
23;"U$9";"ADAFRUIT_5MM";1;"";;;
