"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"D7,D5,D6,D8,D9,D10";"SOD-323";6;"250mA/100V";;;
2;"S2";"AYZ0202";1;"DPDT";;;
3;"U1";"UNO_R3_SHIELD";1;"ARDUINO_R3_SHIELD";;;
4;"Q1,Q2";"SOT23-3";2;"200mA/50V";;;
5;"JP1";"PAD-JUMPER-2-NO_NO_SILK";1;"";;;
6;"R5,R3,R17,R4,R2,R9";"0603-RES";6;"4.7K";;;
7;"R6,R14,R11,R16,R7,R12,R1,R13,R15";"0603-RES";9;"1K";;;
8;"C5,C2,C7,C6";"0603-CAP";4;"0.1uF";;;
9;"JP10-DNP0";"RJ11-6";1;"RJ11-WIND";;;
10;"R8";"0603";1;"3.9K";;;
11;"JP2";"1X02";1;"External Batt Bckup";;;
12;"C8,C1";"0603-CAP";2;"1.0uF";;;
13;"R10";"0603-RES";1;"10K";;;
14;"U3";"ALS-PT19";1;"ALS-PT19";;;
15;"C13,C14";"EIA3216";2;"10uF";;;
16;"JP9-DNP0";"RJ11-6";1;"RJ11-RAIN";;;
17;"U4";"LGA8";1;"MPL3115A2LGA8";;;
18;"LOGO2";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
19;"FD1,FD2";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
20;"U5";"SI7021";1;"SI7021";;;
21;"U$2";"REVISION";1;"REVISION";;;
22;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
23;"J1";"GP-635T";1;"GP-735";;;
24;"D1";"LED-0603";1;"BLUE";;;
25;"LOGO1";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
26;"D3";"LED-0603";1;"GREEN";;;
27;"U6";"SOT23-5";1;"3.3V/150mA";;;
