"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$5,U$7";"ATECC608A0";2;"";;;
2;"U$10";"CRYPTO_COPROCESSOR_LOGO_SMALL";1;"";;;
3;"U$20,U$6";"#3V3#0";2;"";;;
4;"R3";"0603";1;"1k";;;
5;"U$21,U$23";"#GND#0";2;"";;;
6;"J2,J1";"JST04_1MM_RA";2;"QWIIC";;;
7;"J3";"1X04_NO_SILK";1;"PTH";;;
8;"U$11";"PWR0";1;"";;;
9;"U$17,U$4";"#SDA#0";2;"";;;
10;"H3,H2,H4,H1";"STAND-OFF";4;"STAND-OFF";;;
11;"U1";"DUAL_UDFN_2X3MM_SOIC-8";1;"ATECC608A";;;
12;"LOGO1,LOGO2";"SFE_LOGO_NAME_FLAME_.1";2;"SFE_LOGO_NAME_FLAME.1_INCH";;;
13;"R2,R1";"0603";2;"4.7k";;;
14;"U$9,U$19";"CRYPTOGRAPHIC_CO#PROCESSOR0";2;"";;;
15;"C1";"0603";1;"0.1uF";;;
16;"LOGO3";"QWIIC_4MM";1;"QWIIC_LOGO_4MM";;;
17;"D1";"LED-0603";1;"RED";;;
18;"U$13,U$2";"#SCL#0";2;"";;;
19;"FD2,FD1,FD3,FD4";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
20;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
21;"LOGO4";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
22;"U$3";"#LED#0";1;"";;;
23;"I2C0";"SMT-JUMPER_3_2-NC_TRACE_SILK";1;"";;;
24;"U$1";"#I2C#0";1;"";;;
25;"LED0";"SMT-JUMPER_2_NC_TRACE_SILK";1;"";;;
26;"U$8";"CRYPTO_COPROCESSOR_LOGO_LARGE";1;"";;;
