"Part";"Value";"Device";"Package";"Description";"";
"C408";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C409";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C410";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C411";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C412";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C413";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C414";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C415";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C416";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C417";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C418";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C419";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C420";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C421";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C422";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C423";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C500";"0.1uF";"CAPACITOR_NPOL-0603";"C603";"Non-Polarized capacitor in various packages";"";
"C501";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C600";"0.1uF";"CAPACITOR_NPOL-0603";"C603";"Non-Polarized capacitor in various packages";"";
"C601";"0.1uF";"CAPACITOR_NPOL-0603";"C603";"Non-Polarized capacitor in various packages";"";
"C602";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C700";"0.1uF";"CAPACITOR_NPOL-0603";"C603";"Non-Polarized capacitor in various packages";"";
"C701";"0.1uF";"CAPACITOR_NPOL-0603";"C603";"Non-Polarized capacitor in various packages";"";
"C702";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C703";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C704";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C705";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C706";"0.1uF";"CAPACITOR_NPOL-0603";"C603";"Non-Polarized capacitor in various packages";"";
"C707";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C708";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C709";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C710";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C711";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C712";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C713";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C714";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C715";"0.1uF";"CAPACITOR_NPOL-0402";"C402";"Non-Polarized capacitor in various packages";"";
"C800";"10uF";"CAPACITOR_POL-SMC_A";"SMC_A";"Polarized capacitor in various packages";"";
"D200";"1N4148";"DIODE-SOD-123";"SOD-123";"Various Diode Packages";"";
"J1";"USB-C-12";"USB-C-12";"C-31-M-12";"";"";
"J2";"CON_HEADER_1X04";"CON_HEADER_1X04";"M1X4";"";"";
"J3";"CON_HEADER_1X10-RIGHT_ANGLED_PTH_SHROUDED";"CON_HEADER_1X10-RIGHT_ANGLED_PTH_SHROUDED";"M1X10_MALE_RIGHT_ANGLES_PTH_SHROUDED";"";"";
"J4";"CON-FPC_X05B20L10T";"CON-FPC_X05B20L10T";"X05B20L10T";"10-pin 0.5mm pitch SMD FPC Connector X05B20L10T";"";
"L800";"1.5A";"WE-KIL_0805";"WE-KI_0805_B";"SMD Wire Wound Ceramic Inductor WE-KIL";"";
"LED900";"YELLOW";"LED-0805";"LED-805";"Light Emitting Diode";"";
"LED901";"YELLOW";"LED-0805";"LED-805";"Light Emitting Diode";"";
"LED902";"YELLOW";"LED-0805";"LED-805";"Light Emitting Diode";"";
"LED903";"YELLOW";"LED-0805";"LED-805";"Light Emitting Diode";"";
"LED904";"Optional YELLOW";"LED-0805";"LED-805";"Light Emitting Diode";"";
"LED905";"Optional YELLOW";"LED-0805";"LED-805";"Light Emitting Diode";"";
"LED906";"Optional YELLOW";"LED-0805";"LED-805";"Light Emitting Diode";"";
"LED907";"Optional YELLOW";"LED-0805";"LED-805";"Light Emitting Diode";"";
"LOGO1";"LOGO_CC-0";"LOGO_CC-0";"LOGO_CC-0";"";"";
"PCB1";"PCB_DP_RECTANGLE-50X100";"PCB_DP_RECTANGLE-50X100";"DP10050_V1";"Dangerous Prototypes Standard Rectangular PCB sizes";"";
"Q300";"PMV65XP";"TRANSISTOR_FET_TSM2301CX";"SOT-23";"20V P-Channel Enhancement Mode MOSFET";"";
"Q301";"DMMT3906W";"TRANSISTOR-BJT_DMMT3906W";"SOT-363";"Matched pair PNP small signal transistor -40V -200mA";"";
"R100";"10K";"RESISTOR-0402";"R402";"";"";
"R101";"10K";"RESISTOR-0402";"R402";"";"";
"R200";"0R";"RESISTOR-0402";"R402";"";"";
"R201";"0R";"RESISTOR-0402";"R402";"";"";
"R202";"10K";"RESISTOR-0402";"R402";"";"";
"R203";"25R";"RESISTOR-0402";"R402";"";"";
"R204";"10K";"RESISTOR-0402";"R402";"";"";
"R300";"99.22K";"RESISTOR-0402";"R402";"";"";
"R301";"100K";"RESISTOR-0402";"R402";"";"";
"R302";"10K";"RESISTOR-0603";"R603";"";"";
"R303";"65K";"RESISTOR-0603";"R603";"";"";
"R304";"100K";"RESISTOR-0603";"R603";"";"";
"R305";"10K";"RESISTOR-0603";"R603";"";"";
"R306";"0R";"RESISTOR-0603";"R603";"";"";
"R307";"77.96K";"RESISTOR-0402";"R402";"";"";
"R308";"10K";"RESISTOR-0402";"R402";"";"";
"R309";"0R";"RESISTOR-0402";"R402";"";"";
"R310";"10K";"RESISTOR-0402";"R402";"";"";
"R311";"10K";"RESISTOR-0402";"R402";"";"";
"R400";"100K";"RESISTOR-0402";"R402";"";"";
"R401";"100K";"RESISTOR-0402";"R402";"";"";
"R402";"100K";"RESISTOR-0402";"R402";"";"";
"R403";"100K";"RESISTOR-0402";"R402";"";"";
"R404";"1M";"RESISTOR-0402";"R402";"";"";
"R405";"1M";"RESISTOR-0402";"R402";"";"";
"R406";"100K";"RESISTOR-0402";"R402";"";"";
"R407";"100K";"RESISTOR-0402";"R402";"";"";
"R408";"100K";"RESISTOR-0402";"R402";"";"";
"R409";"100K";"RESISTOR-0402";"R402";"";"";
"R410";"1M";"RESISTOR-0402";"R402";"";"";
"R411";"1M";"RESISTOR-0402";"R402";"";"";
"R412";"100K";"RESISTOR-0402";"R402";"";"";
"R413";"100K";"RESISTOR-0402";"R402";"";"";
"R414";"100K";"RESISTOR-0402";"R402";"";"";
"R415";"100K";"RESISTOR-0402";"R402";"";"";
"R416";"1M";"RESISTOR-0402";"R402";"";"";
"R417";"1M";"RESISTOR-0402";"R402";"";"";
"R418";"100K";"RESISTOR-0402";"R402";"";"";
"R419";"100K";"RESISTOR-0402";"R402";"";"";
"R420";"100K";"RESISTOR-0402";"R402";"";"";
"R421";"100K";"RESISTOR-0402";"R402";"";"";
"R422";"1M";"RESISTOR-0402";"R402";"";"";
"R423";"1M";"RESISTOR-0402";"R402";"";"";
"R424";"220R";"RESISTOR-0402";"R402";"";"";
"R425";"220R";"RESISTOR-0402";"R402";"";"";
"R426";"220R";"RESISTOR-0402";"R402";"";"";
"R427";"220R";"RESISTOR-0402";"R402";"";"";
"R428";"220R";"RESISTOR-0402";"R402";"";"";
"R429";"220R";"RESISTOR-0402";"R402";"";"";
"R430";"220R";"RESISTOR-0402";"R402";"";"";
"R431";"220R";"RESISTOR-0402";"R402";"";"";
"R700";"10K";"RESISTOR-0402";"R402";"";"";
"R701";"10K";"RESISTOR-0402";"R402";"";"";
"R702";"10K";"RESISTOR-0402";"R402";"";"";
"R800";"1.5K";"RESISTOR-0402";"R402";"";"";
"R801";"22R";"RESISTOR-0402";"R402";"";"";
"R802";"22R";"RESISTOR-0402";"R402";"";"";
"R803";"5K1";"RESISTOR-0402";"R402";"";"";
"R804";"5K1";"RESISTOR-0402";"R402";"";"";
"R805";"50K";"RESISTOR-0402";"R402";"";"";
"R806";"50K";"RESISTOR-0402";"R402";"";"";
"R900";"1K1";"RESISTOR-0603";"R603";"";"";
"R901";"1K1";"RESISTOR-0603";"R603";"";"";
"R902";"1K1";"RESISTOR-0603";"R603";"";"";
"R903";"1K1";"RESISTOR-0603";"R603";"";"";
"RN500";"2K";"RNETWORK";"RN8P-4R-CRA06S";"4 Resistor Array 0603";"";
"RN501";"2K";"RNETWORK";"RN8P-4R-CRA06S";"4 Resistor Array 0603";"";
"U100";"STM32F103ZX";"IC_UC_STM32F103ZX";"TQFP-144";"STM32F103ZX";"";
"U101";"W25X40CL";"IC_MEM_W25X40CL";"SOIC-8";"4M-Bit serial flash memory with 4KB sectors and Dual I/O SPI";"";
"U200";"74HCT4067";"IC_74HCT4067";"TSSOP-24";"74HCT4067";"";
"U201";"MCP6001";"IC_OP-AMP_MCP6001";"SOT-23-5";"1 MHz, Low-Power Op Amp";"";
"U202";"ADS7041";"IC_ADC_ADS7041";"VSSOP-8_DCU_PDSO_G8";"Ultra-low power 10-Bit 1-MSPS SAR ADC";"";
"U300";"MCP1824_ADJ";"IC_MCP1824_ADJ";"SOT-23-5";"MCP1824 ADJ";"";
"U301";"MCP6001";"IC_OP-AMP_MCP6001";"SOT-23-5";"1 MHz, Low-Power Op Amp";"";
"U302";"MCP1700";"IC_MCP1700";"SOT-89";"Low quiescent current LDO 200~250mA Output current";"";
"U303";"MCP1801T-1202I/OT";"MIC5205";"SOT-23-5@1";"150ma Low-Noise LDO Regulator";"";
"U400";"SN74LVC1T45DBV";"IC_BUFF_SN74LVC1T45DBV-SC-70-6";"SC-70-6";"";"";
"U401";"SN74LVC1T45DBV";"IC_BUFF_SN74LVC1T45DBV-SC-70-6";"SC-70-6";"";"";
"U402";"74LVC1G07DBV";"IC_BUFF_74LVC1G07";"SC-70-5";"Single buffer/driver with open drain output";"";
"U403";"74LVC1G07DBV";"IC_BUFF_74LVC1G07";"SC-70-5";"Single buffer/driver with open drain output";"";
"U404";"SN74LVC1T45DBV";"IC_BUFF_SN74LVC1T45DBV-SC-70-6";"SC-70-6";"";"";
"U405";"SN74LVC1T45DBV";"IC_BUFF_SN74LVC1T45DBV-SC-70-6";"SC-70-6";"";"";
"U406";"74LVC1G07DBV";"IC_BUFF_74LVC1G07";"SC-70-5";"Single buffer/driver with open drain output";"";
"U407";"74LVC1G07DBV";"IC_BUFF_74LVC1G07";"SC-70-5";"Single buffer/driver with open drain output";"";
"U408";"SN74LVC1T45DBV";"IC_BUFF_SN74LVC1T45DBV-SC-70-6";"SC-70-6";"";"";
"U409";"SN74LVC1T45DBV";"IC_BUFF_SN74LVC1T45DBV-SC-70-6";"SC-70-6";"";"";
"U410";"74LVC1G07DBV";"IC_BUFF_74LVC1G07";"SC-70-5";"Single buffer/driver with open drain output";"";
"U411";"74LVC1G07DBV";"IC_BUFF_74LVC1G07";"SC-70-5";"Single buffer/driver with open drain output";"";
"U412";"SN74LVC1T45DBV";"IC_BUFF_SN74LVC1T45DBV-SC-70-6";"SC-70-6";"";"";
"U413";"SN74LVC1T45DBV";"IC_BUFF_SN74LVC1T45DBV-SC-70-6";"SC-70-6";"";"";
"U414";"74LVC1G07DBV";"IC_BUFF_74LVC1G07";"SC-70-5";"Single buffer/driver with open drain output";"";
"U415";"74LVC1G07DBV";"IC_BUFF_74LVC1G07";"SC-70-5";"Single buffer/driver with open drain output";"";
"U500";"74HCT4066PW";"IC_74HCT4066PW";"TSSOP-14";"Quad single-pole single-throw analog switch";"";
"U501";"74HCT4066PW";"IC_74HCT4066PW";"TSSOP-14";"Quad single-pole single-throw analog switch";"";
"U600";"23LC1024";"IC_MEM_23LC1024";"SOIC-8";"1Mbit SPI SRAM with Serial dual interface and Serial quad interface";"";
"U601";"23LC1024";"IC_MEM_23LC1024";"SOIC-8";"1Mbit SPI SRAM with Serial dual interface and Serial quad interface";"";
"U602";"74LVC245A";"IC_BUFF_74LVC245A-TSSOP20";"TSSOP-20";"Octal Bus transceiver with 3-state, 3.3V supply";"";
"U700";"ICE40HX4K";"IC_FPGA_ICE40HX4K";"TQFP-144";"iCE40HX4K";"";
"XTAL100";"8Mhz";"OSC-XTAL-12M";"XTAL_4X6";"";"";
