"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R4,R5,R1,R2";"0603";4;"2.2k";;;
2;"U$8,U$9,U$38,U$10";"GND-03";4;"";;;
3;"U$17,U$21,U$20,U$18";"3V3-03";4;"";;;
4;"H1";"STAND-OFF-TIGHT";1;"STAND-OFFTIGHT";;;
5;"U$25,U$26";"SDA0";2;"";;;
6;"U$24,U$29,U$14,U$15";"INT0";4;"";;;
7;"J3";"1X05_NO_SILK";1;"";;;
8;"FD3,FD4,FD2,FD1";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
9;"U$3,U$4";"QWIIC_COPYRIGHT_SMALL";2;"";;;
10;"J1";"1X04_1MM_RA";1;"";;;
11;"R7";"0603";1;"10k";;;
12;"C2";"0603";1;"1nF";;;
13;"U$32";"PWR-()-03";1;"";;;
14;"J4";"1X07_NO_SILK";1;"";;;
15;"U1";"16LD_MLPQ";1;"AS3935";;;
16;"U$11";"CS#-_]-04";1;"";;;
17;"C1";"0603";1;"1.0uF";;;
18;"L1";"MA5532-AE";1;"100uH";;;
19;"U$28,U$27";"SCL0";2;"";;;
20;"C3";"0603";1;"10uF";;;
21;"U$1";"SPARKX-TINY";1;"SPARKX-LOGO2";;;
22;"U$13,U$12";"MISO-(]-03";2;"";;;
23;"U$19,U$23";"SCK-(]-03";2;"";;;
24;"R6,R3";"0603";2;"1k";;;
25;"LOGO1";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
26;"U$40,U$5";"##0";2;"";;;
27;"D1";"LED-0603";1;"RED";;;
28;"U$16,U$22";"MOSI-(]-03";2;"";;;
29;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
30;"U$30";"#CS0";1;"";;;
31;"U$7";"LIGHTNING0";1;"";;;
32;"U$37";"00";1;"";;;
33;"U$35";"SPI0";1;"";;;
34;"JP3,JP1,JP2";"SMT-JUMPER_2_NO_SILK";3;"JUMPER-SMT_2_NO_SILK";;;
35;"U$39";"DETECTOR0";1;"";;;
36;"U$6";"AS39350";1;"";;;
37;"U$34";"I#C_PU0";1;"";;;
38;"U$31";"OSHW-LOGO-S";1;"";;;
39;"U$2";"SPARKX-TINY";1;"";;;
40;"JP4";"SMT-JUMPER_3_2-NC_TRACE_SILK";1;"JUMPER-SMT_3_2-NC_TRACE_SILK";;;
41;"U$36";"10";1;"";;;
42;"U$33";"ADR-()-04";1;"";;;
