"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C2";"0603-CAP";1;"0.1uF";;;
2;"FRAME2";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
3;"JP1";"1X04";1;"";;;
4;"JP3,JP4";"MICRO-FIDUCIAL";2;"FIDUCIALUFIDUCIAL";;;
5;"R2,R1";"0603-RES";2;"4.7K";;;
6;"STANDOFF1,STANDOFF2";"STAND-OFF";2;"STAND-OFF";;;
7;"SJ1";"SJ_3_PASTE1&2&3";1;"";;;
8;"LOGO3";"SFE_LOGO_FLAME_.1";1;"SFE_LOGO_FLAME.1_INCH";;;
9;"U1";"SI7021";1;"SI7021";;;
10;"LOGO4";"SFE_LOGO_NAME_.1";1;"SFE_LOGO_NAME.1_INCH";;;
11;"LOGO2";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
