"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"FID2,FID1";"MICRO-FIDUCIAL";2;"FIDUCIALUFIDUCIAL";;;
2;"C2";"EIA3216";1;"10uF";;;
3;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
4;"U1";"RN41";1;"BLUETOOTH-RN41"";;;
5;"C1";"0603-CAP";1;"0.1uF";;;
6;"JP1,JP2";"1X10";2;"";;;
7;"U$1";"SFE-NEW-WEBLOGO";1;"LOGO-SFENEW";;;
8;"LOGO1";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
