"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R1";"0603-NO";1;"4.7ohm";;;
2;"R3";"RESPACK_4X0603";1;"10K";;;
3;"C6";"0603-NO";1;"0.1uF";;;
4;"Q2";"SOT363";1;"BSS138";;;
5;"U$32,U$29,U$28,U$31";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
6;"CONN4,CONN3";"JST_SH4";2;"STEMMA_I2C_QT";;;
7;"X1";"SGP30";1;"SGP40";;;
8;"R2";"0603-NO";1;"10K";;;
9;"JP3";"1X05_ROUND_70";1;"";;;
10;"D1";"CHIPLED_0603_NOOUTLINE";1;"Green";;;
11;"FID4,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
12;"U$34";"ADAFRUIT_3.5MM";1;"";;;
13;"C5,C4";"0805-NO";2;"10uF";;;
14;"U1";"SOT23-5";1;"AP2112-3.3K";;;
15;"U$35";"PCBFEAT-REV-040";1;"";;;
16;"U$36,U$37";"STEMMAQT";2;"";;;
