"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"JP4";"1X09_ROUND_70";1;"PowerIO";;;
2;"FID1,FID3,FID2";"FIDUCIAL_1MM";3;"FIDUCIAL""";;;
3;"U1";"LGA24_4X4MM";1;"LSM9DS0TR";;;
4;"R5,R2,R8,R3,R9,R7,R10,R1";"0805-NO";8;"10K";;;
5;"U$14";"SYMBOL_GYROXYZ_YREV_10MM";1;"";;;
6;"U$7,U$6,U$5,U$4";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
7;"D2,D3,D1";"SOD-323";3;"1N4148";;;
8;"C1,C2";"0805-NO";2;"10µF";;;
9;"C4";"0805-NO";1;"10uF";;;
10;"JP2";"1X05_ROUND_70";1;"";;;
11;"C3";"0805-NO";1;"0.22uF";;;
12;"Q2,Q1";"SOT23-WIDE";2;"BSS138";;;
13;"U$23";"ADAFRUIT_3.5MM";1;"";;;
14;"R4";"_0805MP";1;"10K";;;
15;"U2";"SOT23-5";1;"MIC5225-3.3";;;
