"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"IC1";"LGA24_3.5X3.1MM";1;"LSM9DS1";;;
2;"R1,R5";"0603-NO";2;"10K";;;
3;"FID3,FID4";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
4;"U2";"SOT23-5";1;"AP2112K-3.3";;;
5;"Q2";"SOT363";1;"BSS138";;;
6;"D4,D2,D3";"SOD-323";3;"1N4148";;;
7;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
8;"U$1,U$17";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
9;"R3";"RESPACK_4X0603";1;"10K";;;
10;"C2";"_0805MP";1;"10uF";;;
11;"JP2";"1X05_ROUND_70";1;"";;;
12;"U$10,U$16";"ADAFRUIT_2.5MM";2;"";;;
13;"C1";"0603-NO";1;"0.1uF";;;
14;"C3";"0805-NO";1;"10uF";;;
15;"C4";"0603-NO";1;"0.22uF";;;
16;"C5";"0603-NO";1;"0.01uF";;;
17;"CONN4,CONN3";"JST_SH4";2;"STEMMA_I2C_QT";;;
18;"JP4";"1X09_ROUND_70";1;"PowerIO";;;
19;"R2";"RESPACK_4X0603";1;"10k";;;
20;"U$30,U$31";"STEMMAQT";2;"";;;
21;"U$25";"PCBFEAT-REV-040";1;"";;;
