"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"RPI1";"PI_BONNET";1;"RASPBERRYPI_BPLUS_PHAT";;;
2;"SPKR0";"TERMBLOCK_1X2-3.5MM";1;"3.5mm";;;
3;"CONN1";"1X25_ROUND_70MIL";1;"HEADER-1X25";;;
4;"B3,B4,B2,B1,B0,B5";"JST-XH-2-SM4";6;"CON_JST_XH_2PIN-SM4";;;
5;"JP1";"1X04_OVAL";1;"";;;
6;"C1";"0603-NO";1;"0.1uF";;;
7;"JP6,JP4,JP7,JP10,JP8,JP9";"1X02_OVAL";6;"";;;
8;"JP2,JP3";"1X03_ROUND";2;"";;;
9;"IC1";"QFN28-ML_6X6MM";1;"MCP23017ML";;;
10;"R3,R2";"0805-NO";2;"10K";;;
11;"FID3,FID2";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
12;"IC2";"TSSOP14";1;"LM339P";;;
13;"JOY1";"1X05_OVAL";1;"";;;
14;"U$11";"PCBFEAT-REV-040";1;"";;;
15;"D1";"CHIPLED_0805_NOOUTLINE";1;"red";;;
16;"U1";"QFN16_3MM";1;"MAX98357A";;;
17;"R1";"0805_10MGAP";1;"10K";;;
18;"R4";"0603-NO";1;"1M";;;
19;"U$19";"BONNET_ARCADE_REVB_TOP";1;"";;;
20;"R5";"0603-NO";1;"1K";;;
21;"C2";"0805-NO";1;"10uF";;;
22;"U$20";"BONNET_ARCADE_REVB_BOT";1;"";;;
23;"SJ2";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
24;"SJ1";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";1;"ADDR";;;
