"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"J1";"1X04_NO_SILK";1;"PTH";;;
2;"FID1,FID2,FID3,FID4";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
3;"U1";"SC70";1;"1.8V/100mA";;;
4;"STANDOFF3,STANDOFF4,STANDOFF1,STANDOFF2";"STAND-OFF";4;"STAND-OFF";;;
5;"L1";"0806";1;"2.2μH";;;
6;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
7;"R5";"0603";1;"4.7k";;;
8;"U2";"14_PIN_OESIP";1;"MAX30101EFD";;;
9;"J5,J3";"JST04_1MM_RA";2;"QWIIC_RA";;;
10;"Q6,Q8";"SOT-416FL";2;"20V/0.2A/8MHz/1.2Ω/1Vth";;;
11;"R15,R17,R16,R14";"0603";4;"2.2k";;;
12;"U$4,U$24";"MAX301010";2;"";;;
13;"LOGO4";"SFE_LOGO_FLAME_.1";1;"SFE_LOGO_FLAME.1_INCH";;;
14;"C2,C5,C4,C7";"0603";4;"10uF";;;
15;"U$3,U$11";"INT#-[_-04";2;"";;;
16;"R3";"0603";1;"1k";;;
17;"C3,C1,C8";"0402";3;"0.1uF";;;
18;"J4,J2";"1X01_NO_SILK";2;"";;;
19;"U$13,U$14";"SDA-[)";2;"";;;
20;"U$26";"PWR_TO";1;"";;;
21;"U3";"MSOP8";1;"PAM2401";;;
22;"LOGO3";"QWIIC_5MM";1;"QWIIC_LOGO_5MM";;;
23;"D1";"LED-0603";1;"RED";;;
24;"U$10,U$23";"GND-04";2;"";;;
25;"R4";"0603";1;"100k";;;
26;"U$19,U$22";"3.3V";2;"";;;
27;"R1";"0603";1;"750K";;;
28;"C6";"0805";1;"22uF";;;
29;"U$12,U$9";"SCL-[)";2;"";;;
30;"U$20,U$27";"1#8V0";2;"";;;
31;"U$21";"I_SUPER2_C-()-04";1;"";;;
32;"U$15";"ADR#_0X570";1;"";;;
33;"U$16";"QWIIC_5.5MM";1;"";;;
34;"LOGO1";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
35;"U$1";"PHOTODETECTOR3";1;"";;;
36;"U$7";"INT-()-04";1;"";;;
37;"LOGO2";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
38;"JP1";"SMT-JUMPER_2_NC_TRACE_SILK";1;"LED";;;
39;"JP4";"SMT-JUMPER_3_2-NC_TRACE_SILK";1;"I2C PU";;;
40;"JP2";"SMT-JUMPER_2_NC_TRACE_SILK";1;"INT";;;
41;"U$8";"LED0";1;"";;;
