"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"SW2,SW1";"BTN_KMR2_4.6X2.8";2;"KMR2";;;
2;"JP2,JP5";"1X15_ROUND_70";2;"";;;
3;"U1";"SOT23-5";1;"AP2112-3.3";;;
4;"U$3";"ADAFRUIT_2.5MM";1;"";;;
5;"D1,D2";"SOD-323";2;"1n4148";;;
6;"X1";"WROOM32";1;"ESP32_WROOM32";;;
7;"C4,C1,C3,C2";"0805-NO";4;"10uF";;;
8;"C5";"0805-NO";1;"1uF";;;
9;"U$15,U$16";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
10;"FID1,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
11;"JP1";"1X06_ROUND_70";1;"FTDI";;;
12;"D6,D5";"SOD-123";2;"MBR120";;;
13;"R2";"0603-NO";1;"1K";;;
14;"D3";"CHIPLED_0805_NOOUTLINE";1;"RED";;;
15;"R4";"0603-NO";1;"10K";;;
16;"U$2";"HUZZAHLOGO";1;"";;;
17;"U$13";"PCBFEAT-REV-040";1;"";;;
18;"U$12";"ADAFRUIT_TEXT_20MM";1;"";;;
19;"X2";"JSTPH2";1;"JSTPH";;;
