"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"@HOLE1,@HOLE0";"";2;"";;;
2;"FID1,FID2";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
3;"U2";"SOT23-5";1;"AP2112-3.3";;;
4;"IC1";"QFN16_4MM";1;"MCP2221_ML";;;
5;"X6";"USB_C_CUSB31-CFM2AX-01-X";1;"USBC";;;
6;"C6,C2";"0603-NO";2;"1uF";;;
7;"CONN1";"JST_SH4";1;"STEMMA_I2C_QT";;;
8;"U$2";"ADAFRUIT_2.5MM";1;"";;;
9;"JP1,JP2";"1X06_ROUND_70";2;"";;;
10;"R3";"0603-NO";1;"10k";;;
11;"U$6,U$7";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
12;"C9";"0603-NO";1;"0.1uF";;;
13;"C10,C1";"0805-NO";2;"10uF";;;
14;"R1";"RESPACK_4X0603";1;"5.1K";;;
15;"LED1";"CHIPLED_0603_NOOUTLINE";1;"green";;;
16;"SJ1";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";1;"";;;
17;"D+0,D-0";"TP17R";2;"TPTP17R";;;
18;"U$3";"STEMMAQT";1;"";;;
