OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;OOMP Note;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM
PROJ;SPAR;14380;STAN;01;PROJ-SPAR-14380-STAN-01;;PRPR14380;Adjustable Lipo Charger;;;;https://github.com/sparkfun/Adjustable_Lipo_Charger;Adjustable_Lipo_Charger;/Hardware/Sparkfun_Adjustable_LiPo_Charger.brd;/Hardware/Sparkfun_Adjustable_LiPo_Charger.sch;;;;;;;;;;;;;;;{'J4': {'OOMPID': 'HEAD-I01-X-PI02-01', 'FULL': {'DESC': '', 'PART': 'J4', 'DEVICE': '1X02_NO_SILK ', 'PACKAGE': '1X02_NO_SILK', 'PARTLETTER': 'J', 'VALUE': '', 'VALUENUMBER': '', 'PACKAGENUMBER': '102', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'J4,,1X02_NO_SILK ,1X02_NO_SILK,,,'}}, 'J2': {'OOMPID': 'HEAD-I01-X-PI02-01', 'FULL': {'DESC': '', 'PART': 'J2', 'DEVICE': '1X02_NO_SILK ', 'PACKAGE': '1X02_NO_SILK', 'PARTLETTER': 'J', 'VALUE': '', 'VALUENUMBER': '', 'PACKAGENUMBER': '102', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'J2,,1X02_NO_SILK ,1X02_NO_SILK,,,'}}, 'J1': {'OOMPID': 'HEAD-I01-X-PI02-01', 'FULL': {'DESC': '', 'PART': 'J1', 'DEVICE': 'JST-2-SMD ', 'PACKAGE': 'JST-2-SMD', 'PARTLETTER': 'J', 'VALUE': '', 'VALUENUMBER': '', 'PACKAGENUMBER': '2', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'J1,,JST-2-SMD ,JST-2-SMD,,,'}}, 'R1': {'OOMPID': 'RESE-0603-X-O202-01', 'FULL': {'DESC': '', 'PART': 'R1', 'DEVICE': '0603 2.0k', 'PACKAGE': '0603', 'PARTLETTER': 'R', 'VALUE': '2.0k', 'VALUENUMBER': '2.0', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'R1,2.0k,0603 2.0k,0603,,,'}}, 'SW1': {'OOMPID': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'FULL': {'DESC': '', 'PART': 'SW1', 'DEVICE': 'DIPSWITCH-06-SMD DIP-06', 'PACKAGE': 'DIPSWITCH-06-SMD', 'PARTLETTER': 'SW', 'VALUE': 'DIP-06', 'VALUENUMBER': '-06', 'PACKAGENUMBER': '06', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'SW1,DIP-06,DIPSWITCH-06-SMD DIP-06,DIPSWITCH-06-SMD,,,'}}, 'R4': {'OOMPID': 'RESE-0603-X-O103-01', 'FULL': {'DESC': '', 'PART': 'R4', 'DEVICE': '0603 10k', 'PACKAGE': '0603', 'PARTLETTER': 'R', 'VALUE': '10k', 'VALUENUMBER': '10', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'R4,10k,0603 10k,0603,,,'}}, 'R5': {'OOMPID': 'RESE-0603-X-O103-01', 'FULL': {'DESC': '', 'PART': 'R5', 'DEVICE': '0603 10k', 'PACKAGE': '0603', 'PARTLETTER': 'R', 'VALUE': '10k', 'VALUENUMBER': '10', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'R5,10k,0603 10k,0603,,,'}}, 'R6': {'OOMPID': 'RESE-0603-X-O103-01', 'FULL': {'DESC': '', 'PART': 'R6', 'DEVICE': '0603 10k', 'PACKAGE': '0603', 'PARTLETTER': 'R', 'VALUE': '10k', 'VALUENUMBER': '10', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'R6,10k,0603 10k,0603,,,'}}, 'J3': {'OOMPID': 'HEAD-I01-X-UNMATCHED-01', 'FULL': {'DESC': '', 'PART': 'J3', 'DEVICE': 'USB-MICROB-PTH ', 'PACKAGE': 'USB-MICROB-PTH', 'PARTLETTER': 'J', 'VALUE': '', 'VALUENUMBER': '', 'PACKAGENUMBER': '', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'J3,,USB-MICROB-PTH ,USB-MICROB-PTH,,,'}}, 'R9': {'OOMPID': 'RESE-0603-X-O471-01', 'FULL': {'DESC': '', 'PART': 'R9', 'DEVICE': '0603 470', 'PACKAGE': '0603', 'PARTLETTER': 'R', 'VALUE': '470', 'VALUENUMBER': '470', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'R9,470,0603 470,0603,,,'}}, 'R2': {'OOMPID': 'RESE-0603-X-UNMATCHED-01', 'FULL': {'DESC': '', 'PART': 'R2', 'DEVICE': '0603 2.49k', 'PACKAGE': '0603', 'PARTLETTER': 'R', 'VALUE': '2.49k', 'VALUENUMBER': '2.49', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'R2,2.49k,0603 2.49k,0603,,,'}}, 'D1': {'OOMPID': 'LEDS-0603-L-STAN-01', 'FULL': {'DESC': '', 'PART': 'D1', 'DEVICE': 'LED-0603 BLUE', 'PACKAGE': 'LED-0603', 'PARTLETTER': 'D', 'VALUE': 'BLUE', 'VALUENUMBER': '', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'D1,BLUE,LED-0603 BLUE,LED-0603,,,'}}, 'D2': {'OOMPID': 'LEDS-0603-R-STAN-01', 'FULL': {'DESC': '', 'PART': 'D2', 'DEVICE': 'LED-0603 RED', 'PACKAGE': 'LED-0603', 'PARTLETTER': 'D', 'VALUE': 'RED', 'VALUENUMBER': '', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'D2,RED,LED-0603 RED,LED-0603,,,'}}, 'R3': {'OOMPID': 'RESE-0603-X-O332-01', 'FULL': {'DESC': '', 'PART': 'R3', 'DEVICE': '0603 3.3k', 'PACKAGE': '0603', 'PARTLETTER': 'R', 'VALUE': '3.3k', 'VALUENUMBER': '3.3', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'R3,3.3k,0603 3.3k,0603,,,'}}, 'C3': {'OOMPID': 'CAPC-0603-X-UF47D-V10', 'FULL': {'DESC': '', 'PART': 'C3', 'DEVICE': '0603 4.7uF', 'PACKAGE': '0603', 'PARTLETTER': 'C', 'VALUE': '4.7uF', 'VALUENUMBER': '4.7', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'C3,4.7uF,0603 4.7uF,0603,,,'}}, 'C1': {'OOMPID': 'CAPC-0603-X-UF47D-V10', 'FULL': {'DESC': '', 'PART': 'C1', 'DEVICE': '0603 4.7uF', 'PACKAGE': '0603', 'PARTLETTER': 'C', 'VALUE': '4.7uF', 'VALUENUMBER': '4.7', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'C1,4.7uF,0603 4.7uF,0603,,,'}}, 'R7': {'OOMPID': 'RESE-UNMATCHED-X-UNMATCHED-01', 'FULL': {'DESC': '', 'PART': 'R7', 'DEVICE': 'AXIAL-0.3 PTH', 'PACKAGE': 'AXIAL-0.3', 'PARTLETTER': 'R', 'VALUE': 'PTH', 'VALUENUMBER': '', 'PACKAGENUMBER': '03', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'R7,PTH,AXIAL-0.3 PTH,AXIAL-0.3,,,'}}, 'R8': {'OOMPID': 'RESE-0603-X-O331-01', 'FULL': {'DESC': '', 'PART': 'R8', 'DEVICE': '0603 330', 'PACKAGE': '0603', 'PARTLETTER': 'R', 'VALUE': '330', 'VALUENUMBER': '330', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'R8,330,0603 330,0603,,,'}}, 'U1': {'OOMPID': 'UNMATCHED-SO235-X-UNMATCHED-01', 'FULL': {'DESC': '', 'PART': 'U1', 'DEVICE': 'SOT23-5 MCP73831', 'PACKAGE': 'SOT23-5', 'PARTLETTER': 'U', 'VALUE': 'MCP73831', 'VALUENUMBER': '73831', 'PACKAGENUMBER': '235', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'U1,MCP73831,SOT23-5 MCP73831,SOT23-5,,,'}}, 'BT1': {'OOMPID': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'FULL': {'DESC': '', 'PART': 'BT1', 'DEVICE': 'BATTCON_24.5MM_SMD ', 'PACKAGE': 'BATTCON_24.5MM_SMD', 'PARTLETTER': 'BT', 'VALUE': '', 'VALUENUMBER': '', 'PACKAGENUMBER': '245', 'BOM': '', 'OWNER': 'SPAR', 'FULL': 'BT1,,BATTCON_24.5MM_SMD ,BATTCON_24.5MM_SMD,,,'}}};;{'kicadBom': [{'Part': 'FRAME1', 'Value': 'FRAME-LETTER', 'Device': 'CREATIVE_COMMONS FRAME-LETTER', 'Package': 'CREATIVE_COMMONS', 'Description': '', 'BOM': ''}, {'Part': 'J4', 'Value': '', 'Device': '1X02_NO_SILK ', 'Package': '1X02_NO_SILK', 'Description': '', 'BOM': ''}, {'Part': 'J2', 'Value': '', 'Device': '1X02_NO_SILK ', 'Package': '1X02_NO_SILK', 'Description': '', 'BOM': ''}, {'Part': 'J1', 'Value': '', 'Device': 'JST-2-SMD ', 'Package': 'JST-2-SMD', 'Description': '', 'BOM': ''}, {'Part': 'R1', 'Value': '2.0k', 'Device': '0603 2.0k', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'SW1', 'Value': 'DIP-06', 'Device': 'DIPSWITCH-06-SMD DIP-06', 'Package': 'DIPSWITCH-06-SMD', 'Description': '', 'BOM': ''}, {'Part': 'R4', 'Value': '10k', 'Device': '0603 10k', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'R5', 'Value': '10k', 'Device': '0603 10k', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'R6', 'Value': '10k', 'Device': '0603 10k', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'J3', 'Value': '', 'Device': 'USB-MICROB-PTH ', 'Package': 'USB-MICROB-PTH', 'Description': '', 'BOM': ''}, {'Part': 'FD1', 'Value': 'FIDUCIALUFIDUCIAL', 'Device': 'FIDUCIAL-MICRO FIDUCIALUFIDUCIAL', 'Package': 'FIDUCIAL-MICRO', 'Description': '', 'BOM': ''}, {'Part': 'FD2', 'Value': 'FIDUCIALUFIDUCIAL', 'Device': 'FIDUCIAL-MICRO FIDUCIALUFIDUCIAL', 'Package': 'FIDUCIAL-MICRO', 'Description': '', 'BOM': ''}, {'Part': 'FD3', 'Value': 'FIDUCIALUFIDUCIAL', 'Device': 'FIDUCIAL-MICRO FIDUCIALUFIDUCIAL', 'Package': 'FIDUCIAL-MICRO', 'Description': '', 'BOM': ''}, {'Part': 'FD4', 'Value': 'FIDUCIALUFIDUCIAL', 'Device': 'FIDUCIAL-MICRO FIDUCIALUFIDUCIAL', 'Package': 'FIDUCIAL-MICRO', 'Description': '', 'BOM': ''}, {'Part': 'R9', 'Value': '470', 'Device': '0603 470', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'LOGO2', 'Value': 'OSHW-LOGOS', 'Device': 'OSHW-LOGO-S OSHW-LOGOS', 'Package': 'OSHW-LOGO-S', 'Description': '', 'BOM': ''}, {'Part': 'R2', 'Value': '2.49k', 'Device': '0603 2.49k', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'D1', 'Value': 'BLUE', 'Device': 'LED-0603 BLUE', 'Package': 'LED-0603', 'Description': '', 'BOM': ''}, {'Part': 'D2', 'Value': 'RED', 'Device': 'LED-0603 RED', 'Package': 'LED-0603', 'Description': '', 'BOM': ''}, {'Part': 'R3', 'Value': '3.3k', 'Device': '0603 3.3k', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'C3', 'Value': '4.7uF', 'Device': '0603 4.7uF', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'C1', 'Value': '4.7uF', 'Device': '0603 4.7uF', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'LOGO1', 'Value': 'SFE_LOGO_FLAME.1_INCH', 'Device': 'SFE_LOGO_FLAME_.1 SFE_LOGO_FLAME.1_INCH', 'Package': 'SFE_LOGO_FLAME_.1', 'Description': '', 'BOM': ''}, {'Part': 'R7', 'Value': 'PTH', 'Device': 'AXIAL-0.3 PTH', 'Package': 'AXIAL-0.3', 'Description': '', 'BOM': ''}, {'Part': 'R8', 'Value': '330', 'Device': '0603 330', 'Package': '0603', 'Description': '', 'BOM': ''}, {'Part': 'U1', 'Value': 'MCP73831', 'Device': 'SOT23-5 MCP73831', 'Package': 'SOT23-5', 'Description': '', 'BOM': ''}, {'Part': 'U$1', 'Value': '', 'Device': 'SFE_LOGO_NAME_FLAME_.1 ', 'Package': 'SFE_LOGO_NAME_FLAME_.1', 'Description': '', 'BOM': ''}, {'Part': 'BT1', 'Value': '', 'Device': 'BATTCON_24.5MM_SMD ', 'Package': 'BATTCON_24.5MM_SMD', 'Description': '', 'BOM': ''}], 'eagleBom': []}
