"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"J6,J5";"1X02@1";2;"DNP";;;
2;"FD2,FD1";"MICRO-FIDUCIAL";2;"FIDUCIALUFIDUCIAL";;;
3;"C3,C4,C1,C8,C9,C2";"0402";6;"1.0uF";;;
4;"J1,J3";"1X02_NO_SILK";2;"DNP";;;
5;"D1";"LED-0603";1;"RED";;;
6;"R4,R3,R7,R8,R5";"0603";5;"4.7k";;;
7;"JP5";"PAD-JUMPER-2-NC_BY_PASTE_YES_SILK";1;"JUMPER-PAD-2";;;
8;"H1,H4,H2,H3";"STAND-OFF";4;"STAND-OFF";;;
9;"U1";"QFN-40";1;"CY8C4245LQI-483";;;
10;"U2";"WSON-12";1;"DRV8835";;;
11;"R6";"0603";1;"470";;;
12;"R1,R2";"0603";2;"1";;;
13;"J7";"1X01";1;"DNP";;;
14;"C7,C11,C5,C6";"0402";4;"0.1uF";;;
15;"C12,C10";"EIA3216";2;"10uF";;;
16;"U$3";"SOT-23-5-VREG";1;"SPX3819M5_3_3";;;
17;"J2,J4";"1X05";2;"DNP";;;
18;"J8";"2X5-PTH-1.27MM";1;"CORTEX_DEBUGPTH";;;
19;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
20;"LOGO2";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
21;"LOGO1";"SFE_LOGO_FLAME_.1";1;"SFE_LOGO_FLAME.1_INCH";;;
22;"LOGO3";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
23;"JP1,JP3,JP2,JP4";"PAD-JUMPER-2-NO_YES_SILK";4;"JUMPER-PAD-2";;;
24;"JP6,JP7";"PAD-JUMPER-3-NO_YES_SILK";2;"JUMPER-PAD-3-NOYES_SILK";;;
