CSV Line for;PROJ-SPAR-10864-STAN-01;PoEthernet Shield
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"PROJ";"SPAR";"10864";"STAN";"01";"PROJ-SPAR-10864-STAN-01";"PRPR10864";"PoEthernet Shield";;;;"https://github.com/sparkfun/PoEthernet_Shield";"PoEthernet_Shield";"/Hardware/PoEthernet-Shield-v11.brd";"/Hardware/PoEthernet-Shield-v11.sch";;;;;;;;;;;
