"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"JP1";"1X05_ROUND_70";1;"OUTPUT";;;
2;"R2";"0805";1;"470";;;
3;"FID1,FID3,FID2";"FIDUCIAL_1MM";3;"FIDUCIAL""";;;
4;"U$2,U$3,U$4,U$1";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
5;"R3";"0805-THM-7";1;"3.3K";;;
6;"C2";"0805";1;"1uF/50V";;;
7;"JP3,JP8,JP2,JP5";"2X03_ROUND_70MIL";4;"";;;
8;"JP4";"1X05_ROUND_70";1;"INPUT";;;
9;"IC1";"HTSSOP20DAP";1;"TLC59711";;;
10;"LED1";"CHIP-LED0805";1;"Green";;;
11;"C4";"E2,5-7";1;"220uF+";;;
12;"C1";"0805";1;"10uF/16V";;;
13;"U$7";"ADAFRUIT_2.5MM";1;"";;;
14;"U$8";"ADAFRUIT_3.5MM";1;"";;;
