"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R9,R5,R2,R4,R7,R8,R3";"0603-RES";7;"10K";;;
2;"Q1,Q2";"SOT23-3";2;"MOSFET-NCHANNELSMD";;;
3;"D1";"LED-0603";1;"Red";;;
4;"C3,C1";"EIA3216";2;"10uF";;;
5;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
6;"U$2";"REVISION";1;"REVISION";;;
7;"U1";"RN41";1;"BLUETOOTH-RN41";;;
8;"R6,R1";"0603-RES";2;"330";;;
9;"C4";"0603-CAP";1;"1uF";;;
10;"JP2";"1X01NS";1;"M01SMDNS";;;
11;"U3";"SOT23-5";1;"3.3V";;;
12;"D2";"LED-0603";1;"Green";;;
13;"JP4";"FIDUCIAL-1X2";1;"FIDUCIAL1X2";;;
14;"LOGO1";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
15;"TP1";"PAD.03X.05";1;"";;;
16;"U$1";"SFE-NEW-WEBLOGO";1;"LOGO-SFENEW";;;
17;"SJ1";"SJ_2S-NO";1;"SOLDERJUMPERNO";;;
18;"JP1";"1X06";1;"";;;
