"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R8,R9,R12,R10,R11";"0805-NO";5;"10K";;;
2;"R7,R5";"0805-NO";2;"1K";;;
3;"R1,R13,R14,R2,R4,R3";"0805-NO";6;"10";;;
4;"U$7,U$16,U$17,U$15";"MOUNTINGHOLE_3.0_PLATEDTHIN";4;"MOUNTINGHOLE3.0THIN";;;
5;"IC2,IC3";"SO20W";2;"74LVC245";;;
6;"IC1";"SOT23-5L";1;"APA2112-3.3";;;
7;"C1,C4";"0805-NO";2;"0.1uF";;;
8;"U$23,U$11,U$9";"FIDUCIAL_1MM";3;"FIDUCIAL""";;;
9;"SJ4,SJ1,SJ2,SJ3";"SOLDERJUMPER_ARROW_NOPASTE";4;"";;;
10;"U$19";"ADAFRUIT_TEXT_30MM";1;"";;;
11;"X1";"MICROSD";1;"";;;
12;"R6";"R0805";1;"10K";;;
13;"IC4";"SOT23";1;"APX803-SAG";;;
14;"JP1,JP2";"1X20_ROUND";2;"";;;
15;"C2,C3,C5";"0805-NO";3;"10uF";;;
16;"Q1";"SOT23-BEC";1;"MMBT2222";;;
17;"U$24";"TFT_3.2IN_240X320_50PIN";1;"DISP_LCD_6LED_240X320_50PIN";;;
