"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C7,C2,C3,C14,C15,C16";"0805-NO";6;"10uF";;;
2;"U3";"SOT23-5@1";1;"FAN5331SX";;;
3;"D4,D3,D5";"SOD-323";3;"1N4148";;;
4;"U$8";"ADAFRUIT_5MM";1;"";;;
5;"R1,R7";"0603-NO";2;"10K";;;
6;"R2,R3";"RESPACK_4X0603";2;"10K";;;
7;"IC5";"SOT23";1;"APX803";;;
8;"U$25";"PCBFEAT-REV-040";1;"";;;
9;"JP2";"1X08_ROUND_70";1;"";;;
10;"D2";"SOD-123";1;"MBR120";;;
11;"R6";"0603-NO";1;"100K";;;
12;"U$20,U$31";"STEMMAQT";2;"";;;
13;"SJ1,SJ2";"SOLDERJUMPER_CLOSEDWIRE";2;"";;;
14;"U2";"SOT23-5";1;"AP2112K-3.3";;;
15;"U$17,U$21,U$19,U$1";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
16;"C1,C8";"0603-NO";2;"0.1uF";;;
17;"CONN1,CONN4";"JST_SH4";2;"STEMMA_I2C_QT";;;
18;"FID3,FID4";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
19;"C17";"0603-NO";1;"1uF";;;
20;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
21;"R9";"0603-NO";1;"390K";;;
22;"L1";"INDUCTOR_1007";1;"10uH";;;
23;"SJ3";"SOLDERJUMPER_ARROW_NOPASTE";1;"";;;
24;"Q2";"SOT363";1;"BSS138";;;
25;"X1";"OLED_1.5IN_128X128MONO";1;"OLED_1.5_128X128_MONO";;;
