"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"CONN4,CONN3";"JST_SH4";2;"STEMMA_I2C_QT";;;
2;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
3;"IC1";"PG-USON10-10-2";1;"";;;
4;"U$14,U$11,U$12,U$15";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
5;"FID4,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
6;"C1";"0603-NO";1;"0.1uF";;;
7;"C2";"0805-NO";1;"10uF";;;
8;"R5,R3,R4,R1";"0603-NO";4;"10K";;;
9;"U$17";"ADAFRUIT_3.5MM";1;"";;;
10;"JP1";"1X05_ROUND_70";1;"";;;
11;"U$19,U$20";"STEMMAQT";2;"";;;
12;"U$18";"PCBFEAT-REV-040";1;"";;;
