"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"IC2";"LGA16_3X3MM";1;"LSM6DS33";;;
2;"C3,C2";"0805-NO";2;"10uF";;;
3;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
4;"U2";"SOT23-5";1;"AP2112K-3.3";;;
5;"C1";"0603-NO";1;"0.1uF";;;
6;"JP4";"1X06_ROUND_70";1;"";;;
7;"FID3,FID4";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
8;"CONN3,CONN4";"JST_SH4";2;"STEMMA_I2C_QT";;;
9;"R3,R2";"RESPACK_4X0603";2;"10K";;;
10;"D2";"SOD-323";1;"1N4148";;;
11;"U$21,U$19,U$17,U$1";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
12;"JP1";"1X04_ROUND";1;"";;;
13;"U$9";"ADAFRUIT_2.5MM";1;"";;;
14;"Q2";"SOT363";1;"BSS138";;;
15;"U$31,U$30";"STEMMAQT";2;"";;;
16;"U$25";"PCBFEAT-REV-040";1;"";;;
17;"AD0";"SOLDERJUMPER_ARROW_NOPASTE";1;"";;;
