"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$28,U$29";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
2;"R1,R2";"_0805MP";2;"2K";;;
3;"R3,R4";"0805-NO";2;"100K";;;
4;"FID1,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
5;"D2";"CHIPLED_0805_NOOUTLINE";1;"BLUE";;;
6;"JP2";"1X09_ROUND_70";1;"";;;
7;"D3";"SOD-323";1;"1N4148";;;
8;"C1";"0805_10MGAP";1;"1uF";;;
9;"U2";"SOT23-5";1;"MIC5225-3.3";;;
10;"IC1";"SOT23-6";1;"74LVC2G34DBVR";;;
11;"Q1";"SOT23-WIDE@1";1;"BSS138";;;
12;"R5";"_0805MP";1;"100K";;;
13;"D1";"CHIPLED_0805_NOOUTLINE";1;"RED";;;
14;"C4";"0805_10MGAP";1;"10uF";;;
15;"U$3";"ADAFRUIT_2.5MM";1;"";;;
16;"C3";"0805-NO";1;"10uF";;;
17;"U1";"BLE_MODULE_RAYTAC_MDBT40";1;"32KB NRF51822";;;
18;"TP3";"PAD-1.5X2.0";1;"FCTRST";;;
19;"TP2";"PAD-1.5X2.0";1;"SWDIO";;;
20;"U$9";"BLUEFRUITLOGO_100MM";1;"";;;
21;"U$17";"ADAFRUIT_3.5MM";1;"";;;
22;"Y1";"CRYSTAL_CYL_2X6MM_SMT";1;"32.768kHz (535-9166-2-ND)";;;
23;"U$18";"PCBFEAT-REV-040";1;"";;;
24;"VTREF0";"PAD-1.5X2.0";1;"THREEV";;;
25;"TP1";"PAD-1.5X2.0";1;"SWCLK";;;
