"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"LED1";"CHIPLED_0805_NOOUTLINE";1;"green";;;
2;"C4,C1,C5,C3";"0805-NO";4;"10uF";;;
3;"C9,C2,C7,C8,C6";"0603-NO";5;"0.1uF";;;
4;"U$7,U$4,U$5,U$6";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
5;"R1,R7,R11,R10";"0603-NO";4;"12K";;;
6;"U2";"SOT23-5";1;"AP2112-3.3";;;
7;"R5";"0603-NO";1;"2.2K";;;
8;"R3,R4";"0603-NO";2;"1K";;;
9;"CONN1";"JST_SH4";1;"STEMMA_I2C_QT";;;
10;"IC1";"SOT23-6";1;"93LC56B";;;
11;"C10";"0805-NO";1;"10µF";;;
12;"LED2";"CHIPLED_0805_NOOUTLINE";1;"red";;;
13;"R6,R8,R9";"0603-NO";3;"5.1K";;;
14;"U$2";"ADAFRUIT_3.5MM";1;"";;;
15;"FB1,FB2";"_0805";2;"Ferrite";;;
16;"SW1";"EG1390";1;"";;;
17;"JP1,JP2";"1X11_ROUND";2;"";;;
18;"FID2,FID1";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
19;"X6";"USB_C_CUSB31-CFM2AX-01-X";1;"USBC";;;
20;"IC2";"QFN48_8MM";1;"FT232HQ";;;
21;"Q1";"RESONATOR-SMD";1;"12MHz";;;
22;"R2";"0603-NO";1;"12K 1%";;;
23;"D+0,D-0";"TP17R";2;"TPTP17R";;;
24;"U$11";"PCBFEAT-REV-040";1;"";;;
25;"U$8";"STEMMAQT";1;"";;;
26;"U$3";"ADAFRUIT_TEXT_20MM";1;"";;;
