"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$9,U$7,U$8,U$10";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
2;"C2,C1";"0805-NO";2;"10uF";;;
3;"R4,R1,R2";"0603-NO";3;"10K";;;
4;"DISPLAY1";"TFT_1.3IN_240X240_24P";1;"DISP_LCD_ST7789_1.3IN";;;
5;"R5";"0603-NO";1;"10";;;
6;"Q2";"MICROSD";1;"MICROSD";;;
7;"IC4";"SOT23";1;"APX803-SAG";;;
8;"IC2";"SOT23-5L";1;"AP2112K-3.3";;;
9;"JP1";"1X11_ROUND_76";1;"";;;
10;"C4";"0603-NO";1;"0.1uF";;;
11;"U$4,U$3,U$5";"FIDUCIAL_1MM";3;"FIDUCIAL";;;
12;"U$2";"PCBFEAT-REV-040";1;"";;;
13;"TP1";"TESTPOINT_ROUND_1.5MM";1;"";;;
14;"U1";"TSSOP16";1;"74HC4050";;;
15;"Q3";"SOT23-WIDE";1;"BSS138";;;
16;"R3";"0603-NO";1;"2.2K";;;
