Partlist

Exported from boardEagle.brd at 19/08/2022 22:04

EAGLE Version 9.6.2 Copyright (c) 1988-2020 Autodesk, Inc.

Assembly variant: 

Part     Value                           Package                          Library                    Position (inch)       Orientation

C1       10nF                            0603-CAP                         SparkFun-Capacitors        (0.59 0.43)           R180
C2       10uF                            0603-CAP                         SparkFun-Capacitors        (0.59 0.53)           R0
C3       0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.85 1.24)           R180
C4       0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.85 0.55)           R180
C5       10uF                            0603-CAP                         SparkFun-Capacitors        (1.845 1.34)          R180
C6       10uF                            0603-CAP                         SparkFun-Capacitors        (1.85 0.7)            R180
C7       12pF                            0603-CAP                         SparkFun-Capacitors        (1.55 0.85)           R180
C8       0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.7 0.65)            R180
C9       12pF                            0603-CAP                         SparkFun-Capacitors        (1.55 1.15)           R0
C10      0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.16 1.3)            R180
C11      10uF                            0603-CAP                         SparkFun-Capacitors        (1.16 1.35)           R180
C12      0.1uF                           0603-CAP                         SparkFun-Capacitors        (0.87 1.27)           R180
C13      0.1uF                           0603-CAP                         SparkFun-Capacitors        (0.6 1)               R180
C14      4.7uF                           0603-CAP                         SparkFun-Capacitors        (1.7 0.86)            R0
C15      0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.17 0.39)           R0
C16      0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.5 0.66)            R0
C17      0.1uF                           0603-CAP                         SparkFun-Capacitors        (1 1.29)              R0
C18      0.1uF                           0603-CAP                         SparkFun-Capacitors        (0.8 1.2)             R180
C19      0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.45 1.4)            R0
C20      10pF                            0603-CAP                         SparkFun-Capacitors        (1.75 1.05)           R0
C21      0.1uF                           0603-CAP                         SparkFun-Capacitors        (0.59 0.79)           R180
C22      0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.5 0.56)            R0
C23      0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.45 1.35)           R0
C24      0.1uF                           0603-CAP                         SparkFun-Capacitors        (1.3 1.2)             R0
C25      2.2uF                           0603-CAP                         SparkFun-Capacitors        (1.3 1.25)            R0
C26      0.1uF                           0603-CAP                         SparkFun-Capacitors        (0.87 1.4)            R180
C27      10uF                            0603-CAP                         SparkFun-Capacitors        (0.47 1.31)           R0
C28      0.1uF                           0603-CAP                         SparkFun-Capacitors        (0.47 1.26)           R0
C29      1.0uF                           0603-CAP                         SparkFun-Capacitors        (2.2 1.95)            R180
C30      1.0uF                           0603-CAP                         SparkFun-Capacitors        (2.2 1.9)             R180
