"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$72";"PWR0";1;"";;;
2;"R18";"0402-TIGHT";1;"220";;;
3;"U$5,U$33,U$7,U$22,U$38,U$21,U$10,U$9,U$19,U$39,U$18,U$11,U$6,U$25";"#_GND_#0";14;"";;;
4;"U$49";"#4";1;"";;;
5;"R4,R3";"0402-TIGHT";2;"5.1k";;;
6;"U5,U4";"SO14";2;"74LVC4066D_QUAD_BILATERAL_SWITCH";;;
7;"U$14";"##RESET_##0";1;"";;;
8;"C3,C9,C1,C12";"0402-TIGHT";4;"1.0uF";;;
9;"C11";"0402-TIGHT";1;"2.2uF";;;
10;"C5";"0402-TIGHT";1;"10nF";;;
11;"FD3,FD1,FD4,FD2";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
12;"J9";"U.FL";1;"U.FL";;;
13;"U$48";"#3";1;"";;;
14;"D5,D6";"LED-0603";2;"BLUE";;;
15;"R15,R6";"0402-TIGHT";2;"1k";;;
16;"R2,R20,R14,R13,R1,R21";"0402-TIGHT";6;"10k";;;
17;"U11,U10";"SC-70-5_DCK";2;"SN74AUP1T04";;;
18;"R11,R12";"0402-TIGHT";2;"2.2k";;;
19;"D7";"SOD-323";1;"0.5A/40V/420mV";;;
20;"U$87";"ANTENNA0";1;"";;;
21;"U9";"SO08";1;"FIN1017MX";;;
22;"R16";"0402-TIGHT";1;"100k";;;
23;"U3";"SO08";1;"EEPROM";;;
24;"U$47,U$46";"G2";2;"";;;
25;"U$52";"RTK0";1;"";;;
26;"R9,R10";"0402-TIGHT";2;"27";;;
27;"LOGO1";"BLANK";1;"SFE_LOGO_NAME_FLAMEBLANK";;;
28;"U$17";"#EXTINT_#0";1;"";;;
29;"C15,C6,C2,C14,C13,C4,C7,C10,C16";"0402-TIGHT";9;"0.1uF";;;
30;"U$63,U$37";"MICROMOD_LOGO_.35";2;"";;;
31;"J7,J4,J5,J3,J8,J11";"1X01_NO_SILK";6;"";;;
32;"R19";"0402-TIGHT";1;"470";;;
33;"L1";"0402_MURATA";1;"150nH";;;
34;"J12,J13";"1X02_NO_SILK";2;"";;;
35;"J14";"1X04_NO_SILK";1;"";;;
36;"U$82";"#GND#0";1;"";;;
37;"U1";"SOT353";1;"NLAST4501DFT2G";;;
38;"U8";"ZED-F9P";1;"U-BLOX_ZED-F9P";;;
39;"J6";"1X01_SMALL";1;"";;;
40;"U$26,U$27";"FUNCTION0";2;"";;;
41;"U$34";"10";1;"";;;
42;"J1";"USB-C-16P-4LAYER-ISOLATED";1;"USB Female Type C Connector";;;
43;"R7,R8";"0402-TIGHT";2;"4.7k";;;
44;"R5";"0402-TIGHT";1;"3.3K";;;
45;"LOGO2";"ORDERING_INSTRUCTIONS";1;"SPECIAL_INSTRUCTIONS-ORDERING";;;
46;"U$40";"PPS3";1;"";;;
47;"Q1";"SOT523";1;"DMP21D0UT-7";;;
48;"U$68";"#VZED#0";1;"";;;
49;"U$36";"3212";1;"";;;
50;"U$85";"L1#L20";1;"";;;
51;"U$112,U$114";"ZED#F9P0";2;"";;;
52;"U$13";"#RX2_#0";1;"";;;
53;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LEDGER";;;
54;"U2";"SOT23-5";1;"3.3V";;;
55;"U7";"DHVQFN20";1;"74LVC541A";;;
56;"D2,D1";"SOD-323";2;"3A/10V/280mV";;;
57;"U$35";"211";1;"";;;
58;"U6";"SOT23-5";1;"OPA344";;;
59;"J10";"1X03_NO_SILK";1;"455-1750-1-ND";;;
60;"U$80";"##SB##0";1;"";;;
61;"R17";"0603";1;"10";;;
62;"U$51";"PPS0";1;"";;;
63;"C8";"0402-TIGHT";1;"47pF";;;
64;"BT1";"MS421R_IV03E";1;"RELOWABLE_BATTERY_MS421R";;;
65;"J2";"M.2-CARD-E-22_FUNCTION_STANDARD";1;"MICROMOD_FUNCTION_STANDARD";;;
66;"D4";"LED-0603";1;"RED";;;
67;"U$104";"SFE_LOGO_FLAME_STOP_.1";1;"";;;
68;"U$3";"#TX2_#0";1;"";;;
69;"D8";"0402-TIGHT";1;"PESD0402-0402T";;;
70;"D3";"SOT886";1;"PRTR5V0U2F";;;
71;"U$24";"#SPI_#0";1;"";;;
72;"TP13,TP7,TP5,TP8,TP6,TP10,TP12,TP9,TP14,TP11";"PAD.03X.03";10;"TEST-POINT3";;;
73;"LOGO4";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
74;"LOGO3";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
75;"PWRLED0,PPSLED0,USBSHLD0,RTKLED0";"SMT-JUMPER_2_NC_TRACE_SILK";4;"JUMPER-SMT_2_NC_TRACE_SILK";;;
76;"U$1";"40";1;"";;;
77;"ANTSUP0,DSEL0";"SMT-JUMPER_3_1-NC_TRACE_SILK";2;"JUMPER-SMT_3_1-NC_TRACE_SILK";;;
78;"U$16";"#_EXTINT#0";1;"";;;
79;"U$29";"#_DSEL#0";1;"";;;
80;"U$62";"#USBPWREN#10";1;"";;;
81;"U$50";"#PPS#2254";1;"";;;
82;"U$106";"HIGH_PRECISION_GNSS26";1;"";;;
83;"U$31";"#RTK#0";1;"";;;
84;"U$64";"#SHLD#12";1;"";;;
85;"U$30";"#SUP#0";1;"";;;
86;"I2CPUR0";"SMT-JUMPER_3_2-NC_TRACE_SILK";1;"JUMPER-SMT_3_2-NC_TRACE_SILK";;;
87;"U$2";"#_RTCMTX#0";1;"";;;
88;"U$76";"##SB##9";1;"";;;
89;"USBPWR0,WP0";"SMT-JUMPER_2_NO_SILK";2;"JUMPER-SMT_2_NO_SILK";;;
90;"U$45";"#PPS##2253";1;"";;;
91;"U$73";"#_DIS#0";1;"";;;
92;"U$44";"#PPS##2252";1;"";;;
93;"U$23";"#_I�C#SER#0";1;"";;;
94;"U$15";"#_#RESET##0";1;"";;;
95;"U$32";"#PWR#0";1;"";;;
96;"U$54";"#WP#0";1;"";;;
97;"U$28";"#_I�C#0";1;"";;;
98;"U$74";"#EN_#0";1;"";;;
99;"U$12";"#_RTCMRX#0";1;"";;;
