"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R11,R13,R5,R6";"0603";4;"2.2k";;;
2;"U$6,U$10";"#SCL#2";2;"";;;
3;"U$7,U$9";"#SDA#1";2;"";;;
4;"H3,H1,H4,H2";"STAND-OFF";4;"STAND-OFF";;;
5;"U$8,U$20";"SPARKX-MEDIUM";2;"SPARKX-LOGO4";;;
6;"U$4,U$3";"#GND#0";2;"";;;
7;"U1";"SOT23-5";1;"XC9140";;;
8;"C2";"0603";1;"10uF";;;
9;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
10;"LOGO1";"QWIIC_5.5MM";1;"QWIIC_LOGO_CONNECTOR";;;
11;"U$11,U$19";"BOOST1";2;"";;;
12;"U$12,U$18";"QWIIC0";2;"";;;
13;"D1";"LED-0603";1;"RED";;;
14;"R1";"0603";1;"1k";;;
15;"J2,J1";"JST04_1MM_RA";2;"QWIIC_RIGHT_ANGLE";;;
16;"U$5";"#PWR#4";1;"";;;
17;"Q2,Q3";"SOT323";2;"310mA/60V/1.6Ω";;;
18;"FD3,FD1,FD2,FD4";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
19;"C1";"0603";1;"4.7uF";;;
20;"J4";"1X04_NO_SILK";1;"";;;
21;"L1";"INDUCTOR_4.7UH";1;"4.7µH/±30%/1.2A";;;
22;"U$1,U$2,U$14";"#5V#3";3;"";;;
23;"JP1";"SMT-JUMPER_2_NC_TRACE_SILK";1;"";;;
24;"U$16";"LEVEL1";1;"";;;
25;"U$13";"#3V3#2";1;"";;;
26;"U$15";"#PWR#0";1;"";;;
27;"U$17";"SIGNAL0";1;"";;;
28;"VOLT0";"SMT-JUMPER_3_1-NC_TRACE_SILK";1;"";;;
29;"LOGO2";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
