Partlist

Exported from boardEagle.brd at 18/08/2022 15:31

EAGLE Version 9.6.2 Copyright (c) 1988-2020 Autodesk, Inc.

Assembly variant: 

Part     Value          Package                    Library                    Position (inch)       Orientation

BAT1     9V             BC9VPC_KIT                 SparkFun-Connectors        (0.95 0.825)          MR90
C1       .1uf           CAP-PTH-SMALL-KIT          SparkFun-Capacitors        (1.15 0.9)            R180
C2       10uf           CPOL-RADIAL-10UF-25V-KIT   SparkFun-Capacitors        (0.95 1.6)            R0
C3       10uf           CPOL-RADIAL-10UF-25V-KIT   SparkFun-Capacitors        (2.25 1.325)          R90
C4       10uf           CPOL-RADIAL-10UF-25V-KIT   SparkFun-Capacitors        (0.95 1.9)            R0
C5       .1uf           CAP-PTH-SMALL-KIT          SparkFun-Capacitors        (1.65 1.05)           R180
C6       .1uf           CAP-PTH-SMALL-KIT          SparkFun-Capacitors        (2.65 1.35)           R0
C7       .1uf           CAP-PTH-SMALL-KIT          SparkFun-Capacitors        (1.25 1.85)           R180
C8       .1uf           CAP-PTH-SMALL-KIT          SparkFun-Capacitors        (1.65 2.025)          R90
C9       1000uf/25V     CPOL-RADIAL-1000UF-25V-KIT SparkFun-Capacitors        (1.5 3.25)            MR0
C10      1nf            CAP-PTH-SMALL-KIT          SparkFun-Capacitors        (2 0.5)               R270
C11      .1uf           CAP-PTH-SMALL-KIT          SparkFun-Capacitors        (1.15 0.5)            R0
D1       1n4148         DIODE-1N4148-KIT           SparkFun-DiscreteSemi      (2.3 0.5)             R90
D2       1n4148         DIODE-1N4148-KIT           SparkFun-DiscreteSemi      (2.2 0.5)             R270
D3       1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (0.85 3.05)           R180
D100     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (3.2 0.55)            R270
D101     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (3.5 0.55)            R90
D200     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (3.6 0.55)            R270
D201     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (3.9 0.55)            R90
D300     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (4 0.55)              R270
D301     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (4.3 0.55)            R90
D400     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (4.4 0.55)            R270
D401     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (4.7 0.55)            R90
D500     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (4.8 0.55)            R270
D501     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (5.1 0.55)            R90
D600     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (5.2 0.55)            R270
D601     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (5.5 0.55)            R90
D700     1N5819         DIODE-1N4001-KIT           SparkFun-DiscreteSemi      (5.6 0.55)            R270
